gene,chRCC_mean,onco_mean,norm_mean,diff_ch_oc,p_mwu
CA12,0.9980040792540792,0.9982925407925409,0.9751137566618964,-0.0002884615384617373,0.6036426812112741
ANAPC7,0.8890705128205127,0.8918356643356643,0.45226501796664853,-0.0027651515151515538,0.6040458254801915
NBEAP1,0.023951048951048905,0.02236596736596731,0.140904123284284,0.0015850815850815964,0.6040458254801915
PEX11A,0.5039306526806527,0.4824927156177157,0.6918883017155286,0.021437937062937062,0.6040860725185493
PAPOLB,0.06193036130536125,0.0637164918414918,0.09566905829500406,-0.0017861305361305535,0.6040860725185493
BDH1,0.8044245337995337,0.8228787878787879,0.5557308631377036,-0.018454254079254162,0.6040860725185493
CHGB,0.3008551864801865,0.32459061771561776,0.6926766506356563,-0.02373543123543126,0.6040860725185493
DEFB129,0.08929341491841489,0.08632575757575754,0.14870572695618103,0.0029676573426573455,0.6040860725185493
ATP6V1G1,0.966888111888112,0.9695541958041958,0.9811930882190807,-0.0026660839160838057,0.6040860725185493
GRM3,0.12227564102564098,0.12211101398601394,0.2631613594496436,0.00016462703962703829,0.6040860725185493
L1TD1,0.16222610722610714,0.16412733100233098,0.1860920907141809,-0.0019012237762238426,0.6040860725185493
MAGEA11,0.04837849650349645,0.04755827505827501,0.27623467857521317,0.000820221445221446,0.6040860725185493
MGLL,0.9332488344988346,0.9473106060606061,0.7278173171303457,-0.014061771561771574,0.6040860725185493
SPEF2,0.5993749999999999,0.6191375291375291,0.4455702069402536,-0.019762529137529183,0.6040860725185493
PFKM,0.975568181818182,0.9782167832167833,0.8712984261922373,-0.002648601398601347,0.6040860725185493
CAMK2A,0.4735460372960372,0.4859236596736597,0.2023022143345703,-0.012377622377622466,0.6040860725185493
MAP3K7CL,0.06075757575757572,0.058371212121212074,0.6690647173985879,0.002386363636363645,0.6040860725185493
TGIF2LY,0.47469988344988345,0.49007867132867133,0.16261128136403094,-0.01537878787878788,0.6040860725185493
C19orf52,0.38661130536130534,0.3645454545454545,0.6373584263420933,0.02206585081585083,0.6040860725185493
DMC1,0.2177447552447552,0.21155011655011655,0.17289192929800018,0.0061946386946386545,0.6040860725185493
MYCBP2,0.758430944055944,0.7497974941724941,0.7941033855652402,0.00863344988344994,0.6040860725185493
CLRN1,0.6064554195804196,0.6204385198135198,0.5680950428748349,-0.013983100233100232,0.6040860725185493
ZCCHC18,0.12730186480186478,0.1277010489510489,0.38459866992210706,-0.0003991841491841064,0.6040860725185493
ZNF135,0.6874796037296037,0.6769289044289045,0.577447119609604,0.010550699300699184,0.6040860725185493
IGSF1,0.44227564102564093,0.45372086247086246,0.22894819375507766,-0.011445221445221532,0.6040860725185493
FEZF2,0.14222756410256407,0.1480361305361305,0.36612679305225365,-0.00580856643356642,0.6040860725185493
EN2,0.23412296037296038,0.23550699300699296,0.23702756598742708,-0.0013840326340325837,0.6040860725185493
CST5,0.25544871794871793,0.2513840326340326,0.28138597413273586,0.004064685314685346,0.6040860725185493
ZC3HC1,0.6625058275058275,0.6738519813519813,0.8610429326365749,-0.011346153846153784,0.6040860725185493
ST3GAL3,0.8891346153846152,0.8850189393939394,0.6308653855416914,0.00411567599067586,0.6185524173027734
ESR2,0.3845541958041958,0.3706789044289044,0.2571960253941477,0.013875291375291421,0.6185914758545639
NGB,0.4842599067599068,0.4760955710955711,0.25683904730200563,0.00816433566433572,0.6186305224456992
FAM134B,0.943575174825175,0.9398776223776225,0.9329277234431315,0.0036975524475524324,0.6186305224456992
FBLN1,0.5352534965034965,0.5610664335664335,0.9185030254829909,-0.02581293706293697,0.6186305224456992
LCNL1,0.452935606060606,0.44359848484848485,0.28125806144304777,0.009337121212121158,0.6186305224456992
SIDT2,0.8371824009324009,0.8472552447552448,0.8512305842987442,-0.010072843822843902,0.6186305224456992
EFS,0.6245687645687645,0.6183799533799534,0.43816197492911285,0.006188811188811094,0.6186305224456992
NDNF,0.2801864801864802,0.2818808275058275,0.6089280916604137,-0.0016943473193473113,0.6186305224456992
ZNF20,0.5276427738927739,0.5460154428904429,0.676103661728202,-0.018372668997668984,0.6186305224456992
GFER,0.7224388111888111,0.7161188811188811,0.29249136455544716,0.006319930069930035,0.6186305224456992
SLC7A5,0.3343006993006993,0.3365909090909091,0.7368680765249707,-0.0022902097902098295,0.6186305224456992
HFM1,0.03624562937062934,0.03523892773892769,0.20646553154412556,0.001006701631701648,0.6186305224456992
CFHR2,0.10816870629370623,0.09483974358974354,0.4521392460751142,0.013328962703962693,0.6186305224456992
NLRP7,0.18272290209790207,0.17742569930069926,0.1528535233791214,0.005297202797202805,0.6186695570822622
CD1E,0.3124038461538461,0.32786567599067595,0.3877226296280042,-0.015461829836829866,0.6186695570822622
CYP4V2,0.6420381701631701,0.6624956293706293,0.9401379316250477,-0.020457459207459228,0.6186695570822622
CLDN17,0.4744493006993007,0.4704763986013986,0.11272319158751952,0.003972902097902076,0.6186695570822622
FBXL5,0.9146882284382284,0.9101587995337995,0.8861577061775942,0.004529428904428867,0.6186695570822622
DEPDC5,0.6083581002331002,0.5987587412587412,0.5243028758411998,0.00959935897435904,0.6186695570822622
ACSM2B,0.09039044289044286,0.09194638694638689,0.7514608271401827,-0.0015559440559440307,0.6186695570822622
CCDC155,0.41251748251748244,0.43451777389277396,0.1996401318303503,-0.022000291375291525,0.6186695570822622
R3HCC1L,0.7337558275058276,0.7295439976689978,0.5534658986910089,0.004211829836829772,0.6186695570822622
TPTEP1,0.6661888111888111,0.6937747668997668,0.2909944114464195,-0.02758595571095568,0.6186695570822622
GLIPR1,0.4151631701631701,0.4055448717948718,0.4199378954455589,0.009618298368298306,0.6186695570822622
DNASE2B,0.11283508158508156,0.11622523310023306,0.17185524779203426,-0.003390151515151499,0.6186695570822622
PRDM2,0.6954356060606061,0.70574155011655,0.30497328819103625,-0.010305944055943983,0.6186695570822622
IL18R1,0.11305361305361301,0.10641899766899761,0.48264133817011,0.0066346153846154055,0.6186695570822622
GDF3,0.3974009324009324,0.3891768648018648,0.3093629948053533,0.008224067599067575,0.6186695570822622
C2orf16,0.5373120629370629,0.5552229020979021,0.141042739964741,-0.017910839160839243,0.6186695570822622
HIST1H1T,0.40264568764568764,0.3961188811188811,0.19096722330986662,0.006526806526806539,0.6186695570822622
FEZ1,0.5808712121212122,0.5981803613053613,0.6603602321053357,-0.017309149184149164,0.6186695570822622
KPNA4,0.6858464452214451,0.7342773892773894,0.8891698091799566,-0.04843094405594428,0.6186695570822622
SELPLG,0.6889393939393939,0.7097202797202797,0.24105333691560218,-0.020780885780885883,0.6186695570822622
DPP10,0.07215180652680647,0.06864364801864799,0.204977141627713,0.003508158508158485,0.6186695570822622
KRT34,0.10716928904428899,0.10751019813519808,0.1814733186974099,-0.00034090909090908617,0.6186695570822622
SEPT12,0.5863301282051283,0.6058857808857809,0.2658052451695565,-0.019555652680652624,0.6186695570822622
ALMS1,0.6724111305361304,0.6555477855477856,0.4706571501052737,0.016863344988344853,0.6186695570822622
GPR34,0.27745046620046615,0.2817234848484849,0.47558580265480377,-0.004273018648018767,0.6186695570822622
ZNF436,0.63886655011655,0.6435547785547785,0.4667930094377087,-0.00468822843822847,0.6186695570822622
ITGAV,0.957405303030303,0.9630681818181818,0.9239395823945042,-0.0056628787878787445,0.6186695570822622
CATSPER3,0.16222319347319344,0.16091783216783212,0.2501811650437632,0.0013053613053613244,0.6186695570822622
TLDC1,0.4439831002331002,0.4573470279720279,0.2894926415415459,-0.013363927738927694,0.6186695570822622
VIPAS39,0.7124125874125876,0.713774766899767,0.5486394692533217,-0.0013621794871794268,0.6186695570822622
HIST1H2BA,0.037521853146853086,0.036911421911421854,0.1164556731686274,0.0006104312354312316,0.6186695570822622
SLC25A39,0.9740093240093238,0.9763490675990677,0.9680742771327432,-0.00233974358974387,0.6186695570822622
FAM19A5,0.6211873543123544,0.6108624708624707,0.1316922688285873,0.010324883449883693,0.6186695570822622
KCNQ5,0.11614364801864795,0.1148353729603729,0.14350626344019837,0.001308275058275049,0.6186695570822622
RHBDL3,0.5114612470862471,0.5231512237762238,0.38718689489002184,-0.011689976689976733,0.6186695570822622
ELAVL1,0.9597494172494172,0.9588752913752913,0.5142459413143001,0.0008741258741259417,0.6186695570822622
TSGA13,0.3120250582750582,0.3258581002331002,0.10194320248418211,-0.01383304195804197,0.6186695570822622
POLE2,0.30703234265734264,0.31642919580419576,0.40437054647084064,-0.009396853146853124,0.6186695570822622
RAMP2,0.7229283216783216,0.7045804195804196,0.723944078070627,0.018347902097901936,0.6186695570822622
GCDH,0.7554589160839161,0.7575437062937062,0.7703924404135594,-0.0020847902097900217,0.6186695570822622
RNF185,0.8565326340326341,0.8582517482517482,0.5725853670023795,-0.0017191142191140818,0.6186695570822622
SDR9C7,0.07560606060606055,0.0744959207459207,0.1785960859787354,0.0011101398601398582,0.6186695570822622
RUNX3,0.5246911421911422,0.5555113636363636,0.5244463093175028,-0.03082022144522134,0.6186695570822622
TTC25,0.11092803030303028,0.11428613053613049,0.6243696687435977,-0.0033581002331002086,0.6186695570822622
ZCCHC8,0.8144493006993007,0.8217424242424242,0.6066561696197192,-0.007293123543123503,0.6186695570822622
MAPK3,0.8301194638694638,0.8231949300699299,0.8935006438450449,0.0069245337995338385,0.6186695570822622
NR5A2,0.10423368298368293,0.10848047785547785,0.32411523488302146,-0.004246794871794912,0.6186695570822622
MFSD2A,0.4498674242424242,0.4396532634032634,0.143285226030821,0.010214160839160824,0.6186695570822622
LINC00284,0.3942934149184149,0.2874723193473193,0.3088095984826023,0.10682109557109559,0.6186695570822622
PDZD8,0.6659965034965034,0.6960023310023309,0.6088344317411861,-0.030005827505827476,0.6186695570822622
BCAP29,0.8430827505827506,0.8598222610722611,0.7135976005934291,-0.0167395104895105,0.6186695570822622
CD48,0.5355579836829836,0.5446532634032634,0.4301280946575312,-0.009095279720279792,0.6186695570822622
PDXP,0.5024781468531468,0.5217613636363636,0.8436981859946846,-0.01928321678321676,0.6186695570822622
NMRK1,0.7224155011655014,0.73254662004662,0.7867165615356373,-0.010131118881118617,0.6186695570822622
KAAG1,0.2568210955710955,0.2556162587412587,0.5130412071532631,0.0012048368298367973,0.6186695570822622
NEUROG3,0.25819930069930064,0.25379224941724937,0.25997852779451763,0.004407051282051266,0.6186695570822622
CAT,0.9908770396270398,0.9919784382284382,0.9634415899279729,-0.0011013986013984622,0.6186695570822622
SPAG11A,0.3331381118881119,0.32425262237762237,0.22369628068432748,0.008885489510489508,0.6186695570822622
DACT3,0.5558624708624709,0.5646372377622378,0.6187870023580891,-0.008774766899766973,0.6186695570822622
IGF2,0.3499082167832167,0.34288170163170156,0.38475441298779417,0.007026515151515145,0.6186695570822622
SMARCA5,0.7533843240093241,0.7548135198135196,0.7464299514788098,-0.0014291958041955377,0.6186695570822622
CSMD1,0.29567599067599065,0.3095716783216783,0.4451821872748817,-0.01389568764568766,0.6186695570822622
RPH3A,0.30653846153846154,0.32007284382284384,0.3460771479430675,-0.013534382284382307,0.6186695570822622
SNAP91,0.2964641608391608,0.3009673659673659,0.1148350889662192,-0.004503205128205123,0.6186695570822622
LOC388882,0.21926719114219115,0.22218677156177152,0.2030113537230085,-0.0029195804195803754,0.6186695570822622
ATP1A3,0.4452768065268065,0.43925262237762236,0.5753325462332122,0.006024184149184153,0.6186695570822622
FAM129A,0.4496984265734264,0.5091375291375292,0.5999715273845548,-0.059439102564102786,0.6186695570822622
HORMAD1,0.06532634032634028,0.06735139860139856,0.16406702410859836,-0.002025058275058278,0.6186695570822622
IP6K1,0.7672159090909091,0.7693065268065269,0.824692179985464,-0.002090617715617804,0.6186695570822622
ZNF385B,0.6507400932400933,0.6802214452214452,0.7209897766184166,-0.029481351981351933,0.6186695570822622
EFHD1,0.973857808857809,0.9735810023310022,0.9870064256056584,0.0002768065268068387,0.6186695570822622
IDI2,0.34089452214452215,0.3574140442890443,0.20339188059484217,-0.016519522144522125,0.6186695570822622
INF2,0.7063665501165501,0.7076180069930069,0.9046916661939071,-0.0012514568764567802,0.6186695570822622
LILRA4,0.7107109557109557,0.7052447552447553,0.24978832858254543,0.005466200466200388,0.6186695570822622
WDPCP,0.8165253496503497,0.8093866550116551,0.2927568235265154,0.007138694638694654,0.6186695570822622
LINC00628,0.2674023892773893,0.25706876456876454,0.2299795232656591,0.010333624708624756,0.6186695570822622
DENND6B,0.446743881118881,0.46408216783216777,0.7637757685197772,-0.017338286713286744,0.6186695570822622
NPR3,0.6808304195804195,0.6619245337995336,0.7031676319882341,0.01890588578088581,0.6186695570822622
CACNA1C,0.36333041958041956,0.36628642191142186,0.41279833360271706,-0.0029560023310022943,0.6186695570822622
CCND3,0.661037296037296,0.6452389277389278,0.9293172673567887,0.015798368298368226,0.6186695570822622
HARS,0.7952855477855478,0.7779414335664337,0.8669932811049942,0.017344114219114082,0.6186695570822622
DIDO1,0.7953875291375293,0.7973426573426574,0.5458034468991074,-0.0019551282051281094,0.6186695570822622
OLFML1,0.12787150349650345,0.13985576923076917,0.5127596921960414,-0.011984265734265726,0.6186695570822622
PLSCR2,0.16170163170163168,0.15462266899766894,0.2734232753997673,0.007078962703962743,0.6186695570822622
SMARCA4,0.8701573426573427,0.8533100233100233,0.9280402812580614,0.016847319347319423,0.6186695570822622
ALK,0.34934877622377625,0.35695512820512826,0.4119880415015129,-0.007606351981352011,0.6186695570822622
CBX5,0.861637529137529,0.8534731934731935,0.7392309824872006,0.008164335664335498,0.6186695570822622
CITED1,0.3894944638694638,0.3819434731934732,0.13028737004017202,0.0075509906759905765,0.6186695570822622
CYP24A1,0.0696940559440559,0.06833041958041952,0.43790721994881343,0.0013636363636363724,0.6186695570822622
KLHL35,0.2714131701631702,0.27624417249417255,0.5711157090698125,-0.004831002331002365,0.6186695570822622
HSD17B6,0.1216171328671328,0.125282634032634,0.31708860014279117,-0.0036655011655012115,0.6186695570822622
HUS1,0.7863752913752915,0.7983916083916083,0.39968433931222586,-0.01201631701631678,0.6186695570822622
CDR2L,0.5665355477855478,0.5363286713286715,0.8381016044211763,0.030206876456876364,0.6186695570822622
CHMP6,0.6202738927738928,0.6252039627039628,0.38003609385687265,-0.004930069930070058,0.6186695570822622
TRMT112,0.954446386946387,0.9501777389277388,0.9572429088737154,0.004268648018648125,0.6186695570822622
KCNJ12,0.20775349650349645,0.1995847902097902,0.20563704265861443,0.008168706293706252,0.6186695570822622
CA1,0.8094347319347318,0.803939393939394,0.19098327929601988,0.005495337995337857,0.6186695570822622
FKBP3,0.8075218531468532,0.7918473193473194,0.8755029537662528,0.015674533799533763,0.6186695570822622
RIMBP3,0.5146022727272729,0.5142628205128206,0.27224904761242136,0.0003394522144523071,0.6186695570822622
GJC1,0.4060183566433567,0.43834935897435895,0.1670946478975756,-0.03233100233100222,0.6186695570822622
GPR19,0.4416054778554779,0.45872086247086247,0.21030344743430693,-0.017115384615384588,0.6186695570822622
KIF21B,0.5045687645687646,0.5155769230769232,0.1903886726088087,-0.011008158508158505,0.6186695570822622
MORN1,0.7983784965034967,0.7864321095571096,0.33221601509690857,0.011946386946387055,0.6186695570822622
ASCL1,0.6579370629370629,0.6990734265734264,0.21108537395997348,-0.04113636363636353,0.6186695570822622
ITGA7,0.7960052447552448,0.7853088578088577,0.6559603566997884,0.010696386946387082,0.6186695570822622
RORA,0.6282269813519813,0.6509178321678323,0.6528572697758906,-0.022690850815850983,0.6186695570822622
SOX10,0.6399533799533799,0.6543094405594406,0.1493051504392382,-0.014356060606060761,0.6186695570822622
C12orf76,0.43225378787878793,0.4370818764568765,0.6428201376319133,-0.004828088578088585,0.6186695570822622
LMLN,0.4925422494172493,0.5265719696969696,0.32772087417351803,-0.034029720279720344,0.6186695570822622
FIGNL1,0.37329836829836827,0.3952549533799534,0.3625050977756037,-0.021956585081585156,0.6186695570822622
FRZB,0.43198863636363627,0.44458187645687647,0.8089268071815214,-0.012593240093240199,0.6186695570822622
CNPY4,0.6058697552447553,0.6335576923076922,0.6764584990221905,-0.02768793706293693,0.6186695570822622
FAM86C1,0.35795454545454547,0.3352301864801865,0.6230728802619482,0.022724358974358982,0.6186695570822622
TPPP3,0.41640734265734264,0.40675990675990675,0.47130153034956024,0.009647435897435885,0.6186695570822622
GIMAP6,0.4318997668997669,0.45617132867132865,0.174854506005474,-0.024271561771561756,0.6186695570822622
FBXL6,0.4870862470862471,0.506509324009324,0.517482828122809,-0.019423076923076932,0.6186695570822622
SLC10A2,0.3128263403263403,0.3232619463869464,0.5224173678672619,-0.010435606060606062,0.6186695570822622
ERCC5,0.6099271561771561,0.625128205128205,0.8394540536548242,-0.015201048951048901,0.6186695570822622
ST6GAL2,0.13579982517482508,0.1344522144522144,0.10664760642710415,0.0013476107226106926,0.6186695570822622
C6orf201,0.16521707459207455,0.17080128205128203,0.19871316622976543,-0.005584207459207485,0.6186695570822622
MOSPD2,0.8163913170163171,0.8075495337995339,0.6348354957178685,0.008841783216783194,0.6186695570822622
C6orf52,0.6452840909090907,0.6786655011655013,0.5917332008892875,-0.033381410256410615,0.6186695570822622
TEX37,0.42885635198135197,0.4240923659673659,0.16143972957437716,0.004763986013986088,0.6186695570822622
C1orf109,0.4063927738927739,0.4183216783216783,0.617313598028753,-0.01192890442890443,0.6186695570822622
CD36,0.3228117715617716,0.39604020979020976,0.2927493307329772,-0.07322843822843816,0.6186695570822622
SLC4A8,0.7947465034965037,0.7916826923076924,0.1955736857372534,0.003063811188811272,0.6186695570822622
FAM13C,0.8648645104895104,0.8202884615384615,0.25068799900666966,0.04457604895104894,0.6186695570822622
PHF8,0.6579501748251747,0.6737791375291375,0.32640856490525355,-0.015828962703962834,0.6186695570822622
TXNDC8,0.33879079254079253,0.34312062937062937,0.1482609761397341,-0.004329836829836842,0.6186695570822622
EIF1AY,0.09132284382284377,0.18944347319347316,0.7051778414546296,-0.09812062937062939,0.6186695570822622
HTR1D,0.25181818181818183,0.2618589743589744,0.18075936251312574,-0.010040792540792542,0.6186695570822622
ARHGEF1,0.8308041958041958,0.8329603729603731,0.5780026567305088,-0.002156177156177219,0.6186695570822622
CNIH3,0.30835664335664337,0.3039219114219114,0.3035373478293912,0.004434731934731984,0.6186695570822622
APOBEC3D,0.32025203962703963,0.3238257575757576,0.1921189727165979,-0.0035737179487179693,0.6186695570822622
TRIP13,0.318254662004662,0.30229166666666674,0.47351351004194897,0.015962995337995278,0.6186695570822622
FGF17,0.3692584498834499,0.36537587412587413,0.2474725201796986,0.003882575757575779,0.6186695570822622
TMEM64,0.4677447552447552,0.4213986013986013,0.7070670958253362,0.04634615384615387,0.6186695570822622
HIST1H2AK,0.2504487179487179,0.24282925407925404,0.18520847627621004,0.007619463869463883,0.6186695570822622
MYLPF,0.3361946386946386,0.34211684149184146,0.09213299494450508,-0.005922202797202847,0.6186695570822622
TBXA2R,0.7039248251748252,0.7174708624708626,0.28730421062884876,-0.013546037296037317,0.6186695570822622
FABP1,0.34143648018648015,0.34658362470862475,0.20261905246132916,-0.005147144522144598,0.6186695570822622
SNCB,0.5233522727272727,0.520081585081585,0.1848531037826833,0.00327068764568772,0.6186695570822622
CD8A,0.5655244755244754,0.5588752913752913,0.44420009612183714,0.006649184149184029,0.6186695570822622
SH3BGR,0.49452797202797194,0.5223921911421912,0.451267406026989,-0.027864219114219213,0.6186695570822622
HECW2,0.14692307692307688,0.16249125874125872,0.5283677163356815,-0.015568181818181842,0.6186695570822622
COL1A2,0.8477374708624709,0.8392278554778554,0.6788058841978056,0.008509615384615477,0.6186695570822622
ELOVL6,0.43382721445221445,0.40691142191142193,0.734836994276576,0.026915792540792516,0.6186695570822622
SOBP,0.4242249417249418,0.40713286713286717,0.5669465046653345,0.017092074592074624,0.6186695570822622
ARHGAP22,0.18453671328671326,0.1898484848484848,0.24694481343479285,-0.005311771561771539,0.6186695570822622
NGEF,0.2089335664335664,0.20580128205128204,0.46099144644097667,0.003132284382284356,0.6186695570822622
FAM83G,0.6655521561771561,0.675541958041958,0.1255770789023271,-0.009989801864801917,0.6186695570822622
TMEM186,0.709329836829837,0.7005754662004662,0.4897311264558765,0.008754370629370789,0.6186695570822622
RMI1,0.440743006993007,0.4031046037296037,0.6989577524188342,0.037638403263403286,0.6186695570822622
ACSS2,0.8564772727272728,0.8514743589743589,0.9472507334909674,0.005002913752913951,0.6186695570822622
URB2,0.45334207459207465,0.4446153846153846,0.5151520341328858,0.008726689976690072,0.6186695570822622
TIFAB,0.4654414335664335,0.4895294289044289,0.16155854387191176,-0.024087995337995383,0.6186695570822622
KCNJ3,0.12704545454545452,0.12966783216783212,0.2063162108728997,-0.002622377622377603,0.6186695570822622
DNAI2,0.1866870629370629,0.18217365967365967,0.1825720833498353,0.004513403263403215,0.6186695570822622
RAB27A,0.7136334498834499,0.7308333333333332,0.4768488735655315,-0.017199883449883324,0.6186695570822622
ARMC1,0.8248659673659674,0.834868881118881,0.826595884743709,-0.010002913752913623,0.6186695570822622
MRAS,0.603432400932401,0.5807546620046621,0.45116946451145373,0.022677738927738944,0.6186695570822622
SKA2,0.7516433566433567,0.754574592074592,0.5461036938401744,-0.0029312354312353017,0.6186695570822622
IP6K2,0.8220221445221445,0.8114408508158508,0.6264853125190664,0.010581293706293682,0.6186695570822622
POLR2J,0.9445862470862472,0.945150058275058,0.5157503872168662,-0.000563811188810881,0.6186695570822622
ZNF678,0.17742569930069924,0.21081730769230766,0.12381145562500062,-0.03339160839160843,0.6186695570822622
AFM,0.18564685314685309,0.1737033799533799,0.7472418491786292,0.011943473193473192,0.6186695570822622
C21orf2,0.7714845571095571,0.7651748251748252,0.735590555226705,0.006309731934731944,0.6186695570822622
MAPK1,0.945696386946387,0.952900641025641,0.5638605441266668,-0.007204254079253958,0.6186695570822622
RBM4B,0.6599562937062938,0.6427564102564103,0.717841197733751,0.017199883449883546,0.6186695570822622
OR10A5,0.4061742424242424,0.4231847319347319,0.10756440323645859,-0.0170104895104895,0.6186695570822622
ORM1,0.25712703962703964,0.21277389277389272,0.16252243824064924,0.044353146853146924,0.6186695570822622
RNGTT,0.5608056526806526,0.5731075174825174,0.7832302717422137,-0.012301864801864792,0.6186695570822622
SLC6A18,0.47906322843822846,0.47417103729603727,0.5326204118681568,0.0048921911421911934,0.6186695570822622
HEATR5A,0.6757226107226108,0.6937937062937062,0.5174737297306554,-0.01807109557109543,0.6186695570822622
MIB1,0.7327389277389277,0.7480463286713287,0.5290356453596594,-0.015307400932401016,0.6186695570822622
SLC5A1,0.302312062937063,0.30947989510489504,0.5662405764741268,-0.007167832167832067,0.6186695570822622
ZNF682,0.06990093240093236,0.07210518648018643,0.3781452338875503,-0.0022042540792540782,0.6186695570822622
TUB,0.7575174825174825,0.7517773892773892,0.6973061266431964,0.00574009324009328,0.6186695570822622
TMEM37,0.7121503496503494,0.7178598484848485,0.7895140495230837,-0.005709498834499116,0.6186695570822622
CENPL,0.13102855477855477,0.12936480186480181,0.420227438395857,0.0016637529137529528,0.6186695570822622
TERF2IP,0.9183508158508159,0.9157837995337997,0.8431410432751643,0.0025670163170161686,0.6186695570822622
CACNB3,0.6848484848484848,0.6961800699300699,0.6012105143160524,-0.01133158508158505,0.6186695570822622
USP38,0.6008114801864802,0.6233668414918413,0.8640550356389374,-0.022555361305361066,0.6186695570822622
ZCCHC6,0.6281745337995338,0.6179793123543124,0.5949406517231819,0.010195221445221447,0.6186695570822622
EPB42,0.6158988927738929,0.6316229603729604,0.19086232420033158,-0.015724067599067526,0.6186695570822622
YBX3,0.9666142191142192,0.9687878787878788,0.9571508545531029,-0.002173659673659567,0.6186695570822622
NID1,0.5934702797202795,0.6243648018648018,0.3403055561204883,-0.030894522144522263,0.6186695570822622
CSPG5,0.5814204545454545,0.567537878787879,0.19188562571783635,0.013882575757575566,0.6186695570822622
RANBP10,0.722558275058275,0.729315268065268,0.6013148782260489,-0.006756993006993062,0.6186695570822622
ERGIC1,0.808758741258741,0.777051282051282,0.807610751516488,0.03170745920745899,0.6186695570822622
CTSZ,0.5991666666666666,0.6177112470862471,0.8706551163470276,-0.018544580419580514,0.6186695570822622
RFX5,0.802347027972028,0.7959965034965035,0.8490223510031245,0.006350524475524422,0.6186695570822622
LUC7L,0.8333828671328671,0.8048907342657342,0.6150010008231369,0.028492132867132924,0.6186695570822622
KCTD15,0.3864947552447552,0.39300553613053607,0.5094109486839978,-0.006510780885780887,0.6186695570822622
GPR137,0.8048193473193473,0.7973892773892773,0.8938196227699574,0.007430069930070005,0.6186695570822622
MYD88,0.8391040209790208,0.8348513986013985,0.5615891572855107,0.0042526223776223615,0.6186695570822622
CDH10,0.19464889277389272,0.20048076923076918,0.1882580432462635,-0.005831876456876467,0.6186695570822622
OLFM2,0.18371940559440555,0.18086829836829832,0.23130788852007692,0.0028511072261072357,0.6186695570822622
GRIK4,0.1781235431235431,0.17446095571095563,0.09619194824406377,0.003662587412587459,0.6186695570822622
LINC00526,0.49482226107226107,0.5064495920745921,0.5331920049752149,-0.011627331002330987,0.6186695570822622
PFKP,0.753314393939394,0.7733857808857808,0.879088790673827,-0.02007138694638677,0.6186695570822622
SDK1,0.08195512820512815,0.08365530303030298,0.2387771332786002,-0.00170017482517483,0.6186695570822622
GRID1-AS1,0.10095862470862468,0.10401515151515145,0.19823148664516588,-0.003056526806526766,0.6186695570822622
NDUFB11,0.9668342074592075,0.9653554778554778,0.9599231881622424,0.0014787296037296338,0.6186695570822622
ATP9A,0.7963767482517483,0.8200990675990675,0.9265106809771886,-0.023722319347319165,0.6186695570822622
SLC17A1,0.38930069930069927,0.4113403263403263,0.5992950351679617,-0.02203962703962703,0.6186695570822622
TULP3,0.7354967948717949,0.721532634032634,0.5661940141142823,0.013964160839160855,0.6186695570822622
PANK2,0.5954807692307693,0.5813592657342658,0.844152035203285,0.01412150349650354,0.6186695570822622
SLC13A3,0.6781993006993006,0.6677520396270397,0.24258026119878273,0.010447261072260905,0.6186695570822622
ACSS1,0.8902505827505827,0.878158508158508,0.7544258325831619,0.01209207459207462,0.6186695570822622
ABCD4,0.6679865967365967,0.6625087412587412,0.27919861361911563,0.005477855477855509,0.6186695570822622
ZNF345,0.6210518648018648,0.6280565268065268,0.46115521749974037,-0.007004662004661988,0.6186695570822622
LIN9,0.04537296037296031,0.04487907925407919,0.44888041608552914,0.0004938811188811218,0.6186695570822622
ATP4A,0.3246503496503496,0.3298120629370629,0.15765640403711711,-0.0051617132867132764,0.6186695570822622
ALPK2,0.17702651515151516,0.18928175990675988,0.7567646545661618,-0.012255244755244726,0.6186695570822622
DMWD,0.9097960372960375,0.9017657342657344,0.627883253713482,0.008030303030303165,0.6186695570822622
HAND1,0.478550407925408,0.4875815850815851,0.14678275501455204,-0.009031177156177128,0.6186695570822622
GNAZ,0.4308741258741259,0.4258420745920745,0.39636877817156574,0.005032051282051364,0.6186695570822622
PSMA3,0.8917030885780886,0.8746197552447552,0.915971531666151,0.01708333333333334,0.6186695570822622
TCP11L1,0.7320221445221445,0.7472698135198137,0.5544624402315915,-0.015247668997669162,0.6186695570822622
CD302,0.28180798368298365,0.3161902680652681,0.27310215567670093,-0.03438228438228447,0.6186695570822622
SH3BP1,0.680154428904429,0.6995017482517482,0.24948647604286303,-0.019347319347319147,0.6186695570822622
MR1,0.828030303030303,0.8422610722610722,0.60457852501148,-0.014230769230769158,0.6186695570822622
SOX15,0.8628904428904429,0.8736815268065268,0.45546122961023566,-0.010791083916083855,0.6186695570822622
PLVAP,0.8962937062937063,0.8933041958041957,0.7578286312485885,0.0029895104895105717,0.6186695570822622
KRT32,0.2533726689976689,0.24564976689976692,0.15234240781990746,0.007722902097901996,0.6186695570822622
PALM,0.7313548951048952,0.7496081002331003,0.9211736711798258,-0.018253205128205163,0.6186695570822622
AGR2,0.5099227855477856,0.5072596153846154,0.5918755639665135,0.002663170163170192,0.6186695570822622
