,DNAJC5B,ZNF574,NFATC1,INSM2,IL17C,NSL1,METTL6,SIX3,CCDC155,SRRM4,FEZ1,MAEL,WDR89,CYP4F2,SLAMF1,ZBTB9,LINC00599,ANKRD34A,CACNB4,AKR1E2,SEMA6A,FAM135B,AFF2,ZKSCAN3,GJA8,RAB3IL1,FOXN3-AS1,C6orf52,SOX10,FLYWCH1,OR1D2,BTNL3,LRCH4,SRD5A2,MESP1,MAP3K19,PIP5K1A,KRT83,C1orf94,NLGN2,TTTY8,C1RL-AS1,CCDC7,RASGRF1,HMGXB3,C4orf17,GRIN2A,SMYD5,SNORD8,PAK3,PLSCR1,IDH1,TMEM56,GOLGA5,GTF2B,IL13RA1,ALDH16A1,LARP7,ZNF227,GATA4,TXNL1,SPP2,PRPF38B,UPRT,CTSV,RBP4,PRDM10,CCDC90B,RTF1,CLEC4A,UNC5D,TDRD7,PTS,COQ7,CTSC,MAP3K8,ZNF326,MLLT3,AASDHPPT,ZBTB44,SAFB2,SWAP70,ATP11C,ZNF134,PHLPP1,DHX15,SIN3A,KRTAP10-12,ENAH,TEX22,PHF14,INO80C,MLN,KLHL42,SNRPD1,NKAP,TARDBP,NAMPT,L3MBTL4,KIAA0430
MLLT3,-0.03511745228350141,-0.10328992659316831,-0.3267564372722949,-0.2795359319480054,-0.052432310260178736,-0.44906946911893875,0.045051778847737804,-0.11603010721539209,-0.1595351293112197,-0.14012632487433557,-0.15571307025898468,-0.1715149361078682,-0.17229144185748982,-0.11145474009976386,-0.19356471719794435,-0.3025897884963774,-0.24314325004361942,-0.2684014718968274,-0.3146945116032758,-0.03816431917430353,-0.2478538691430558,-0.4121639822846956,-0.18235069279729935,-0.4743664424287236,0.015901216053536317,-0.18467049802222196,-0.017113279602475415,-0.17459340653258396,-0.16717747095948815,0.011611587752056552,-0.03094487797747416,-0.03703289436492122,-0.14276162559662384,-0.15952820556660294,-0.059804311794689514,-0.23734672364157625,-0.25470904223686247,-0.28221203620576885,-0.009531503452310582,-0.2660350673698356,-0.043144956202002274,-0.014914091043180248,-0.20601459089671953,-0.08875034471666077,-0.18038898675029008,-0.24345552298819478,-0.23113925245177874,-0.3461007866004719,-0.11374763212754713,-0.16504372462745698,0.3037255103272728,0.21917594760224524,0.5220896620409319,0.44259292015858825,0.2955980563505633,0.3881665582413666,0.2079271058692786,0.35949002888995757,0.36431857764572473,0.08480293573267804,-0.04472463050390245,0.09934290765416268,0.3124393049346138,0.49880208516394275,-0.0801036416792033,0.07275375217852273,0.19889663145308908,0.2659477056866917,0.21502150209720983,0.20271696115178278,0.32627473139240215,0.4766127881676008,0.5072152993484005,0.2166646565517696,0.5240356854749573,0.2983169468481689,0.21237927423230635,1.0,0.2989151509308017,0.12775972514651995,0.2224067513509716,0.3306070891352185,0.4384905014152821,0.2798574069737368,0.4529697784464153,0.22643318982761762,0.3754997813161448,0.005877051866629009,0.3297273223505006,0.07766462924987438,0.3063465272265973,0.4211916674980114,0.15846251515353166,0.25658008258064113,0.4206331158360226,0.3271195601288003,0.06399403917370876,0.4773575487662661,0.2916867259753426,0.21970408162868493
AASDHPPT,-0.05407337560834194,0.04380650830537415,-0.5902385876165761,-0.34273650756786006,-0.029600872197516913,-0.523908924692608,-0.37362251205309094,-0.1767382892497936,-0.16185654732447796,-0.20301428875131788,-0.45136252180641845,0.211289430089551,-0.08568197013999357,0.22947550420786555,-0.26427318989826576,-0.4751841805531997,-0.02596987498602782,-0.39841652259975513,-0.15336703032760415,-0.3451088267848458,-0.027406361817802614,-0.04485426574590985,-0.09042322887748783,-0.35024934554453746,-0.17675512948328514,0.15524399369122038,-0.12163519245928699,-0.46728248394163685,-0.17002223408375366,-0.3578260697762682,-0.10893714244072132,-0.11958210681417514,-0.2610683349551993,-0.10828526855847143,-0.4134203931023258,-0.19235397883070154,-0.12383377440686118,-0.22816185179349044,-0.20178860864980885,-0.4571436252323795,-0.08955220161105852,-0.32335706887284155,-0.2902591929800837,-0.1205694621370848,-0.4452883599885922,-0.23544129944553566,0.006193977468307908,-0.19682274575280068,-0.2788551357886755,-0.18797140508690058,0.2784057381335165,0.5046544839241158,0.055125540385287615,0.49852350530955414,0.4425379476933472,0.2879576027946517,0.3546088179835923,0.24276338692534266,0.4075822479649731,0.08141800044711589,-0.06659081567530042,0.18978221604912396,0.4811293820937067,0.44820291520056177,0.2880578372651495,0.20355797382146187,0.3306662211278403,0.6309711231972289,0.4281322624387923,0.1840846268267267,0.21496583442370937,0.35663986767399614,0.28770193977498204,0.31801742834282626,0.311881797386536,-0.03316981969827407,0.3659627783103889,0.2989151509308017,1.0,0.2851028091781881,0.30656627199933517,0.48342962742955986,0.3820138862770879,0.2521286628887329,0.3119091289836792,0.20700428804495236,0.41259960581642685,0.009343423229463244,0.4660064114232591,-0.10016225878393618,0.27465868116650355,0.6425879635061169,0.17244280219941918,0.3229620457995023,0.48069369427213715,0.32708629877411266,0.2957013837823309,0.058628023312744706,0.3045265483251413,0.5860578149374416
ZBTB44,-0.22080418796806534,0.040638088435328845,-0.18243273322848352,-0.35003747446976624,-0.003085775515116348,-0.458735228633522,-0.46431759926320487,0.11791191817698529,-0.11842586688244379,-0.18414178308691842,-0.5160493653293947,0.0015542192006970795,0.21376629189389373,0.15988828772820143,-0.548196457833626,-0.4547894808465957,0.13219799826657497,-0.2632347879096231,-0.07760873689394526,-0.11990240327003049,-0.0013192856469649884,0.1739791270001996,0.030422552616921932,-0.5005495258329212,-0.23682082721357278,0.11841810932411681,-0.17201041213849624,-0.5444071021545023,-0.1143942112673201,-0.3783511462124098,-0.1640639941668753,-0.06870291941080042,-0.13365792931678389,0.03112299037692092,-0.3671164096309037,-0.014525258681302656,-0.09756739240394056,0.28254855235164084,-0.12217626147905998,-0.12721617924691953,-0.18890645673321393,-0.4127049197365734,0.23607199106825427,-0.32362681445334696,-0.40655649973404867,-0.2852673901578743,-0.06270202841362889,-0.04552761464718411,0.15422186729723317,-0.16970321384245013,-0.23104355404828678,0.42519304482338327,0.0011644300963007531,0.3176395119547992,0.08752034267750397,0.25790777915142205,0.26683048221612016,0.05279984363840336,0.5283356159307915,0.08210857329321769,0.5815230131988668,0.1406230383348024,0.18578001671955455,0.4078345258153845,0.3406602264171819,0.08231571753201558,0.14390772556791126,0.32351730228800085,0.5080601783464553,-0.16880036362344358,0.23416897943074969,0.3306896089173623,0.10040011712403762,0.08028254319265243,0.1949581855533405,0.015184075493523463,0.5083051010783104,0.12775972514651995,0.2851028091781881,1.0,0.559812599027795,0.0903464705073159,0.40320349566354213,-0.08888032298452955,0.3401511972198077,0.22420469091152873,0.06834767017425546,0.1775178637624007,0.20344973074348188,-0.06901724625762105,0.23330625501894664,0.36906431862185274,-0.025860507608263174,0.5037715014929135,0.3389586581912721,0.3585564773870191,0.44839191838470943,-0.2704442928128444,0.4830263236978296,0.4974016655308381
SAFB2,-0.15667235518449973,-0.030491819641442642,-0.4501428010213092,-0.5836120113269644,-0.12340722996921227,-0.6044617305026113,-0.41835914048299455,-0.19276643097108184,-0.33063209989290976,-0.27843053843567156,-0.5201160082556846,-0.009320500929920207,-0.03342084575578728,0.058638550992514374,-0.6257466983450533,-0.6181516093971214,-0.03367541755820139,-0.45182314630427156,-0.3361450332067301,-0.13353531793845386,-0.25370205880310115,-0.08424820899603262,-0.1327224840866,-0.7070691931278414,-0.21091713740617815,-0.046161369296028334,-0.24536761623241496,-0.5745769481022414,-0.22263539144730787,-0.24394683715982335,-0.29913902184146085,-0.12200202765118733,-0.15180615686101226,-0.09633549296334001,-0.39622790449868406,-0.1868976758845439,-0.18575033055422266,-0.09583871621198187,-0.17543745758589235,-0.3646720861998375,-0.19368023481188584,-0.3849161954551035,-0.08942068254328131,-0.3207648767488174,-0.3700219698432602,-0.5014746351622352,-0.18609110273565194,-0.23387575119536372,-0.133828304797401,-0.2520246330706585,-0.03571986668325395,0.13344803175947217,0.21769046735363615,0.4623792796984389,0.06054050049374959,0.5256310184292453,0.5779388041294269,0.3189856635869333,0.612525181650683,0.10213029234162985,0.18731832169407747,0.3015685804199112,0.3629711436978924,0.2765822637915116,0.2073080444968818,0.08430606885250641,0.32462622998472435,0.23594913096170742,0.4495807613962891,0.011408295600874004,0.3786268748915187,0.31412256090471063,-0.01412046364516685,0.17848796984320078,0.08069044492100846,0.24103937850600066,0.4739543178057806,0.2224067513509716,0.30656627199933517,0.559812599027795,1.0,0.0996719274329195,0.17391576206264092,0.04733481593095557,0.4875751830241973,0.3403500509322358,0.41008428346699866,0.06170601622148829,0.12312807990987401,0.06818975225916878,0.39062994873404633,0.6142014027517636,0.1028927462973438,0.5653404195008751,0.4998347341006244,0.35547063479420027,0.48127346399309723,0.04051574524477456,0.5208161554045011,0.6046256219683682
SWAP70,-0.24653509613231722,-0.0808498926965178,-0.08662617310905606,-0.3696435593819112,-0.146681235113527,-0.5198192707140735,-0.09077205020206605,-0.24837620384481834,-0.27211407020243217,-0.24448385317238847,-0.36200996966909404,-0.3064603970210024,-0.1172509175021732,-0.3907822278904515,-0.13747248350003483,-0.08715032969527212,-0.42658481828942796,-0.16477344539034627,-0.3796261816858022,0.09401618139575539,-0.48776435463768225,-0.33880365640094495,-0.22138577005327748,-0.391572063603033,-0.24386783046147736,-0.43694592874494886,-0.18747766539946986,-0.2229324997648024,-0.38853183316240936,0.1082761314007259,-0.24072718281233793,-0.2587704443061317,-0.0921643593673586,-0.1777236876102702,-0.3128629918180497,-0.14864577319603994,-0.05433941660727823,-0.33807026287802294,-0.2145700592580106,-0.2330726536966753,-0.2723961197972786,-0.10133580705846884,-0.3018350712071121,-0.23918842341458402,-0.33638140933273797,-0.4737367689830889,-0.3898183047547679,-0.4020332704687003,-0.3594241672887115,-0.3237197814036011,0.5699052758714928,0.1098794074621592,0.22576718375321528,0.36678847115290647,0.49290318924709897,0.2774956576470064,0.2704236298469198,0.521414564302947,0.3099478460879806,0.0025588531292045635,0.059031209786131376,0.14861611601636557,0.610470997404962,0.38676613229060497,-0.2796460336502225,-0.34898288698219443,0.6747628695812149,0.49876262335463123,0.1953503797102389,0.14834688864918816,0.20234571057952103,0.6216132331573243,0.4308960723248534,0.51854531458517,0.17670148794686596,0.20309356799660916,0.4993332207214066,0.3306070891352185,0.48342962742955986,0.0903464705073159,0.0996719274329195,1.0,0.35528984796551555,0.3448066954821319,0.20636357293574992,0.5264100296012068,0.2883615091751025,0.14787443351655766,0.5105428162893378,0.20322827740444616,0.4385706905969057,0.25618191166214616,-0.017537815936621015,0.2567453660325166,0.48318901984327073,0.5047159557216225,0.25100698901258156,0.26583993853532917,0.11064623860708378,0.45326396272886244
ATP11C,-0.20908582408079457,0.14600774560053995,-0.10975740698477493,-0.3064238998249616,0.0023792913685515005,-0.41273503121072025,-0.20359961385079617,0.03381756031535764,-0.11782832655538772,-0.23039010845104962,-0.49188572562292043,-0.15831363326572753,0.08834683450726452,-0.08808391934826498,-0.19474862184757907,-0.24815822461341844,-0.16456687643043982,-0.1298904612491436,-0.0903193153576224,-0.021185072811897063,-0.06432014120010832,0.0009730925817778395,-0.021143180241336657,-0.4755733013048543,-0.18430513827657027,-0.08779632659300221,-0.14396264404886278,-0.4231895021799121,-0.2411958295697086,-0.2460772523652825,-0.13523924452369995,-0.1726623957072468,-0.06096177644721651,0.05466449033677856,-0.3071804568796964,-0.01536477380274636,-0.09656376782266798,-0.06256345754760531,-0.11498091868601382,-0.06342127180332836,-0.03233014230202305,-0.23307415530330144,-0.06792484688154132,-0.1507149503377705,-0.32427436009635585,-0.2623699438708846,-0.2197278670720762,-0.2385031231355595,-0.036605687448600974,-0.10224461507870117,0.27094848663269183,0.5696705228971671,0.5495681874776027,0.6026026646517441,0.22663740054821804,0.46275468874881487,0.07152354583458581,0.2167750239234899,0.4567887566809397,0.06273386186906968,0.3471206065343341,0.10841059594632492,0.23879946625524545,0.6316447030841412,0.10019914369756319,-0.23529286876428873,0.21289529565657295,0.2820266264860354,0.370380068280848,0.12487069691283104,0.44468851237812634,0.5557606680419652,0.5914862871290667,0.19260893324605244,0.5704472381740999,0.3603646796418729,0.3752972216297257,0.4384905014152821,0.3820138862770879,0.40320349566354213,0.17391576206264092,0.35528984796551555,1.0,0.12643365986626143,0.49892722198663253,0.44478639103191503,0.491789197029927,0.048160109337452135,0.5226971949897965,0.04229127469194227,0.21773330046942485,0.32187829400120344,-0.02590889696068166,0.4934776549978297,0.49038525018948126,0.49502160808144935,0.19682626156296618,0.22666949534169817,0.5602405133871499,0.3175607045332637
ZNF134,0.04014671597920792,-0.14490941913892635,-0.14445080389039283,-0.14695054830951948,-0.09416594829415245,-0.30342989603733256,-0.07586766630160033,-0.16256880102637916,-0.1413009285294652,-0.027524361073713775,-0.08282048755008506,-0.14667466277147778,-0.17336881883285307,-0.20414502150832542,0.0067563370965142595,-0.08307236818799717,-0.30117182238292717,0.047750591642302366,-0.2660609166497353,0.05546002018378715,-0.3023968663417653,-0.15616126916594492,0.05536456266397985,-0.23164713774601128,-0.038805012853677545,-0.2575945436802055,-0.19021823912375635,0.00612224124499379,-0.12416814444205573,0.13292012069230866,0.07452355159556204,-0.17093972131333884,-0.05722890832343583,-0.2483472388814466,-0.016201161618204608,-0.3390092168781783,-0.30268147567270354,-0.30122905529390925,0.12418395951779145,-0.28597330285432543,0.006493708257530248,0.08881036130955657,-0.22919010309603152,0.0803853506460163,-0.19501174917337566,-0.25606291361183875,0.01587093132830701,-0.21570137699995628,-0.2405252278555842,-0.29145351364997285,0.3220377649278304,0.016392398879552364,0.19069423683692183,0.2932619849426982,0.35576827638218805,0.24289247402141148,0.185664428579945,0.247054502086716,0.24894145015505975,0.044835511693045685,-0.15127018585363897,0.09319753654941254,0.31522469308611256,0.24551309215867326,-0.25888613917826897,-0.11507379474466754,0.2924460469783732,0.24322518551103203,0.21559101035988532,0.19339870620173788,-0.005371003005865273,0.31330054402191565,0.221905517510931,0.16543449288703393,0.0866247942454696,0.12426770384486184,0.14163836824862513,0.2798574069737368,0.2521286628887329,-0.08888032298452955,0.04733481593095557,0.3448066954821319,0.12643365986626143,1.0,0.09888350953175037,0.22524499999078143,0.2894255221450896,0.06534019082495718,0.21383869600421912,0.014211223523381764,0.2712135595193097,0.2670187629431662,-0.009719548581817575,0.08011710487207692,0.3554383276741347,0.23667568546403794,0.06932514741696519,0.35947604387260856,0.011102528165024723,0.27741658141356884
PHLPP1,-0.14803162610181822,0.1031039940633777,-0.3812591634288095,-0.38896074237128825,-0.05755366443873982,-0.6210698393876177,-0.1627780345069688,-0.21100962205259619,-0.24807527591701778,-0.1620242257008498,-0.4497353121457417,-0.15977798388830858,-0.07518098130842335,-0.04089214558330025,-0.5232654257066836,-0.38985632193050535,-0.20666456296285976,-0.4219788457226381,-0.3220508492516645,-0.06679439292038139,-0.3403010612091839,-0.19625020758735143,-0.38392149338551945,-0.6560948424071895,-0.12031606121741945,-0.21586877951527778,-0.2206589291909009,-0.38155457885934263,-0.3176363525643816,-0.10777946172934601,-0.21528568038576343,-0.14851727709168505,-0.17270561980061067,-0.17502991417821379,-0.3077903408110264,-0.055643792157912944,-0.19923030221421664,-0.18387027779975063,-0.2525862502308926,-0.39382908234100517,-0.2082865686391806,-0.22954435666416678,-0.1636979660076309,-0.3429288958439215,-0.28581689846806396,-0.47825065890618845,-0.22155129345518376,-0.28450078909895754,-0.22788869150051125,-0.18004100896014785,0.2479110760715832,0.26101947539990455,0.5106708656192979,0.6131190300032321,0.3015330320347336,0.52339932304478,0.3159786772823736,0.34848287160035646,0.618732978691088,0.009140820567008323,0.15179118825402677,0.233928916832004,0.4278692738018445,0.45673945767041313,0.029210102691464207,0.004132680518257846,0.35479094332662886,0.21031578682579596,0.4817412607497802,0.12653758265369863,0.4926397712701431,0.3600481982518883,0.2784561110858341,0.22784946823508007,0.22030716433935071,0.38728070306192197,0.4047039672985639,0.4529697784464153,0.3119091289836792,0.3401511972198077,0.4875751830241973,0.20636357293574992,0.49892722198663253,0.09888350953175037,1.0,0.3795944375069029,0.6535318758645037,-0.07028316489439634,0.26250379804762153,0.20842198165694037,0.32822451398220615,0.47346460251283995,-0.00870987335459255,0.48316555473324874,0.6027432769169287,0.41925742618898865,0.32550821561808374,0.3387220118270523,0.4641719374713724,0.537573523760387
DHX15,-0.39544412169754795,0.013723024985677006,-0.01187555360194277,-0.4469993226648945,-0.15877081639887936,-0.4487568995775384,0.11364242701340521,-0.24998869274718466,-0.20785554704487638,-0.1690148772775539,-0.40960180251018796,-0.4247056336835451,-0.0910042830537651,-0.5459786972866696,-0.15846602226460732,0.02363614757038901,-0.5551427295138331,-0.10719581613633294,-0.46456040460457204,0.08279529080474868,-0.5153393325883295,-0.3215797161831886,-0.2280759028718518,-0.4850742540650466,-0.2447317414941188,-0.646173268882427,-0.1883031280988812,-0.17853631358106914,-0.44450871162335737,0.2527336025977184,-0.23113427235080128,-0.3374409881461027,-0.07166092519826436,-0.2565746415281377,-0.27870348964261077,-0.12923293015590462,-0.10888215913642452,-0.35997163049538405,-0.3506305785698035,-0.15531786083649812,-0.35050216265937784,0.031525024091353,-0.32543818861866863,-0.19074705911823947,-0.3091910644970738,-0.5311922180433886,-0.4068362673352829,-0.39495605575802795,-0.34802035648888663,-0.24456846307845242,0.5616729458505456,-0.010921517447902936,0.4836327681886501,0.44552580670434194,0.35624156445474126,0.4561608681004977,0.14010181765673935,0.5249815238862932,0.37153097213224784,-0.14631990534824968,0.21809271895902138,0.05451695333057165,0.5988880236967552,0.3815807251788146,-0.4543778529649243,-0.5625625071678388,0.574174721408003,0.3531762761490113,0.23914357548151383,0.2442285826268899,0.287740482348302,0.4569965161808525,0.3232784756711572,0.12655477307004437,0.02490277732862482,0.5104087223852296,0.47785980835958575,0.22643318982761762,0.20700428804495236,0.22420469091152873,0.3403500509322358,0.5264100296012068,0.44478639103191503,0.22524499999078143,0.3795944375069029,0.9999999999999998,0.5251425742786339,-0.03963586527964475,0.22605380312989753,0.2869991775074749,0.3968009858515615,0.18882651294470898,-0.1447580741009403,0.4413358336198695,0.5954863026453787,0.5356878125365335,0.1016799273299401,0.40075001597545457,0.23877835575715625,0.45258841200072425
SIN3A,-0.1292953481584163,0.015890268193828737,-0.3181238119585527,-0.4557082182209473,-0.1383212726531296,-0.5379689297202899,-0.0641783143181525,-0.333981524709672,-0.26982910250431796,-0.2993951558283805,-0.3302819513344583,-0.21511538393950402,-0.20068547932068614,-0.2808895473707741,-0.3027328240367929,-0.31794842417758773,-0.39946789637110697,-0.285483187224719,-0.36734624124698134,0.05115375267539321,-0.4209391290099642,-0.37127767613440255,-0.2581627910637152,-0.6145327228831421,-0.1976737824363431,-0.38988812976834775,-0.24011501183590378,-0.2416168888769121,-0.3168841241325578,0.01507841660439059,-0.19334476572867343,-0.20872115307208225,-0.08328628711766323,-0.25236618593166915,-0.17512176861294765,-0.19594522767189082,-0.24476521751781777,-0.44937849615934394,-0.29386600817550673,-0.28839024704619876,-0.19178249254783394,-0.08043091118176614,-0.3515547798742811,-0.25217653297571346,-0.23367025942530192,-0.48457139935171123,-0.18462764801637233,-0.38269810255979453,-0.38850516104961186,-0.3157933324014609,0.5296597923135853,0.2714828231411346,0.6439598165267644,0.6400381136082297,0.3493080080825603,0.6210715749020612,0.18704723998646283,0.42432182150503794,0.524885331042968,0.03635708627553817,-0.1361717535235215,0.17289373997584406,0.44257759839948285,0.4239037449829464,-0.21297487753650818,-0.14733155010589977,0.4559837234620634,0.2855217215529672,0.3230861059217819,0.1776392776998003,0.5059898976051258,0.3106045068608114,0.3701229664983896,0.25512138374694765,0.1587793075072686,0.5514847186706766,0.38416010420524593,0.3754997813161448,0.41259960581642685,0.06834767017425546,0.41008428346699866,0.2883615091751025,0.491789197029927,0.2894255221450896,0.6535318758645037,0.5251425742786339,1.0,0.01742010283044571,0.27777523612275595,0.1866323242255223,0.38497196265115663,0.4269099855150913,0.08092266607105647,0.48921667820025083,0.6238299242922803,0.404909169813112,0.3220764347082676,0.5855107980673148,0.37296265633059655,0.5310536271434707
KRTAP10-12,-0.19494696612886908,-0.220971116813302,0.1423386894658303,-0.02161341203388613,-0.010464975488621207,-0.057317900966249294,-0.3612689987198609,0.09148896952425575,-0.06007695755136727,-0.16955090270241246,-0.04813533619832763,-0.2064502388400507,-0.008439798477897331,-0.12611633213418322,-0.05953238617105187,0.0031765619771249518,0.04873106987773094,0.07949859707759604,0.0620700688319371,0.33605129241985643,-0.07533118390251076,-0.05537143982188651,0.10949870891653456,-0.18664362416303823,-0.20982626594549797,-0.06404278194383636,-0.22629747724394067,-0.061517202708786606,-0.0629005328351901,-0.02116409866129764,0.05247103564665157,0.21133073872212293,0.15961391118783197,-0.07620101298744149,-0.12312451780195735,0.0134988576484753,0.0760638076532974,0.1489257688422151,-0.21878757088078368,0.23726877421924225,-0.13490845281665959,-0.04378204279488419,0.15515821616524256,-0.12785894752734436,-0.026134114183076984,-0.12470480575668186,0.02464435784148148,-0.08200185664517798,0.15389181847443636,-0.20541111372962337,-0.07671422934384634,0.002070713872035496,-0.007291212471150419,-0.03819405424026304,0.047422891928146214,0.03643510390329109,0.09808336641768858,-0.0704180702245292,0.08376132423457,0.0573021212848137,0.06188281995117979,0.06039080282230547,-0.060625791797632715,0.08631492495285155,-0.06497544583068068,-0.07408768880807906,0.11717696835148295,0.09102653233658262,-0.08492593320912645,-0.31925551518157025,0.05244899550791318,0.08550491493927913,0.09113015447964554,0.06728441559188589,0.02293788525487774,0.20366464620334657,0.1503184004029182,0.005877051866629009,0.009343423229463244,0.1775178637624007,0.06170601622148829,0.14787443351655766,0.048160109337452135,0.06534019082495718,-0.07028316489439634,-0.03963586527964475,0.01742010283044571,1.0,0.0707618228859336,0.0347679419815876,0.03526650143883529,0.008309807630452913,0.01023747709336365,0.05849249921786711,0.07245351662410345,0.046760010920954914,0.245536677783269,-0.08504768617962095,0.05251997732223205,0.055360828274128276
ENAH,-0.18693020552218054,-0.03426433742396589,-0.14914991479452508,-0.22351917563139012,-0.019431460310000696,-0.3854104301435849,-0.28217134634065577,-0.07561254396435665,-0.116996230098302,-0.266873524302783,-0.30814374631657604,-0.08844760018956614,0.06871158017022685,-0.05122182191364377,-0.18125153194822544,-0.27375813174206515,-0.07428087661796802,-0.22439611815768912,-0.09846828944990542,-0.09307713924327152,-0.09178522160465619,-0.024216171937364847,-0.06363997655557045,-0.3093222930145201,-0.15172860868318688,-0.028811862335094918,-0.2084550906807461,-0.4321140104451208,-0.17605124516052012,-0.1891860356533204,-0.1741977598542622,-0.17038237944218848,-0.037014392188433734,-0.026414201943970872,-0.33341480830806175,-0.03222127188624904,-0.17287610295683145,-0.011789414582880395,-0.11605729641725393,-0.08976398046902892,-0.08501070821388546,-0.1715890981312575,-0.11890393924369466,-0.04458802028375757,-0.3327058734278753,-0.24789642376745571,-0.07248544409775898,-0.23143931578530438,-0.25269366753581735,-0.21260564467858692,0.23773846905845017,0.46875124769198434,0.33785513704952713,0.4395039129516858,0.4000910839384906,0.2610023697988135,0.3126395861173625,0.2682472944910139,0.34074004288866755,0.16250677394144658,0.15862059119963023,0.2174946184976856,0.3545129313118913,0.3911741776997391,0.09506376144146661,-0.07260930547345291,0.2641868416689816,0.3577264922096419,0.3081833782190601,0.12734103951457368,0.31593912246419453,0.5225121177151931,0.6020554085858599,0.5043501735799912,0.4191138797948387,0.2538372323352631,0.34137509372694097,0.3297273223505006,0.4660064114232591,0.20344973074348188,0.12312807990987401,0.5105428162893378,0.5226971949897965,0.21383869600421912,0.26250379804762153,0.22605380312989753,0.27777523612275595,0.0707618228859336,1.0,0.09009297194897639,0.29051901792526413,0.2928587249307785,-0.0809008013229983,0.3585349666241269,0.3998921658114012,0.37487834259961317,0.37061987331519475,0.08837842750706915,0.39821331835948454,0.2887440758562033
TEX22,0.07775471347598895,0.06090945396839681,0.13820850284884378,-0.1318279749201341,0.00960995920617743,-0.1930798211717158,0.11887502251078631,-0.15922406585324123,0.034870949449575916,-0.2035529231104169,-0.15631137502196693,-0.3342806383583673,-0.15744354247556214,-0.3822786107803294,-0.14287986444409678,0.2141237958828447,-0.23820420135248288,-0.15802677641038712,-0.2845948186674984,0.35145010209651134,-0.39971701528219084,-0.2231250995337125,-0.25904046107506473,-0.16508453561967473,-0.01152115096560749,-0.39981409813226493,0.04105839962410231,0.14286709685192583,-0.22471255122641431,0.2757022852537402,-0.011928666120964757,-0.09136869405379866,0.07114417506651022,-0.0034551262989437797,-0.044124052028173454,-0.02880332632018695,0.15750800176964777,-0.1646255761270662,-0.30285481429791383,0.017045835124237574,-0.3285420699825425,0.14207865171582928,0.06617907070947873,-0.16054047507080532,0.029560718074551462,-0.3714438281930649,-0.16946096839526986,-0.054979646914008765,0.05622159040849865,-0.19845516539454758,0.2760189188206719,-0.14639222447182568,0.2790011159573125,0.07680257401826147,0.23258237402279647,0.15331638723201796,0.06755068645531712,0.2617213404117928,0.19728129286472215,0.022832932499717892,0.054427093406855795,0.04834023237558194,0.21641520190568284,0.12190964672896491,-0.3358210003651915,-0.25154045740731534,0.2403996790268217,0.11218136741810725,0.014900015085051371,-0.19337178367836208,0.20691996969513363,0.16835340891210857,0.18612634485537027,0.3055928804609277,-0.03669312191302159,0.3169205041116502,0.20142997837771434,0.07766462924987438,-0.10016225878393618,-0.06901724625762105,0.06818975225916878,0.20322827740444616,0.04229127469194227,0.014211223523381764,0.20842198165694037,0.2869991775074749,0.1866323242255223,0.0347679419815876,0.09009297194897639,1.0,0.355510684990339,-0.03534538395574502,-0.07843149695556949,0.11408068831029058,0.251057861044936,0.30898639994269095,0.11330476388393435,0.1922774675933483,0.015457973710432747,0.12930607970626978
PHF14,-0.17346061855950426,-0.13476292206363835,-0.19282236190792973,-0.4937651495871438,-0.14741517350587896,-0.5507961679130262,-0.05250725524407239,-0.28015420251493517,-0.3486997347710748,-0.4208093576589531,-0.264154022713475,-0.3754519730862298,-0.12187583858129267,-0.36806213150234235,-0.3314032741631252,-0.3022562754338373,-0.37373953205181937,-0.2919451983204476,-0.430674720013363,0.12152816570485596,-0.45384184112863624,-0.21599010630684554,-0.21974030153342977,-0.4880420446600838,-0.27397158856648507,-0.41074835515602814,-0.16978972271925688,-0.23812937537966322,-0.3100687656391822,0.20783383904786595,-0.30911052234830516,-0.14942154996609108,0.020852663250564087,-0.18971232604985436,-0.2195471465924228,-0.23875920394116326,-0.17624171489105642,-0.3257541034084954,-0.2855723142863996,-0.15214185228322735,-0.3364310416073942,-0.04405286806633451,-0.1747132195500329,-0.20656013421803252,-0.22166935717187974,-0.39134637766234603,-0.37270663926059233,-0.32805083455100115,-0.27535952346566905,-0.3411836271869545,0.4351324320714912,0.09191131742414946,0.3237755800464611,0.36937339628395716,0.40830891984494727,0.42709365396075205,0.22653245175833966,0.3651959879956989,0.5463049257457553,0.010318160899674057,-0.059695354994006494,0.1489857706814201,0.5963185219500531,0.3982568682079741,-0.26859593141055393,-0.12448692459216165,0.5390348382809171,0.44568632484070264,0.2103383692709989,0.000536044235205712,0.2718828629571134,0.4657425191039802,0.22951342104597827,0.29676791365681754,0.035983131026045445,0.29057509213850685,0.5202812803791654,0.3063465272265973,0.27465868116650355,0.23330625501894664,0.39062994873404633,0.4385706905969057,0.21773330046942485,0.2712135595193097,0.32822451398220615,0.3968009858515615,0.38497196265115663,0.03526650143883529,0.29051901792526413,0.355510684990339,1.0,0.3959291129460304,0.04654716986144326,0.3275755655168374,0.5966077154431169,0.39485458804461115,0.3501891931377721,0.29143143724036336,0.18315135832911228,0.5124449612210094
