gene,r_PC2,p_PC2
TEX26,0.34892725344956915,0.0012253294333537845
CXXC5,-0.3487454907128126,0.0012330651216932399
CCK,-0.3487378170029282,0.001233392680605823
ARG2,-0.3487009852745309,0.0012349659723845093
ATG9A,0.3486148041413292,0.001238654364905098
KCNIP1,0.3485932337822933,0.0012395790966822128
CRHR1,0.34858864882622403,0.0012397757365739228
AOC2,0.3485462338035138,0.0012415961754444684
ZNF385B,0.34849136216813315,0.0012439548414366276
MACF1,-0.3483443744766931,0.0012502931483662906
STAT2,-0.3483151373185158,0.001251557377397255
RPS27L,0.3482775971087355,0.0012531823326447707
TCP11,0.3480181440385317,0.00126446530423591
GAN,-0.34801635611658077,0.0012645433747741253
EHD3,0.3479779858433075,0.0012662198853982437
UHRF1,-0.3479442339976839,0.0012676962675393112
EVI5L,0.347778248697888,0.0012749795566453642
RSG1,-0.3476869351943637,0.0012790024544817734
AGO1,0.34760870058502386,0.0012824582911795809
FBXL6,0.3475959302483471,0.0012830231941271784
UBB,0.34758146012951746,0.0012836635602461277
RND3,-0.3475570906650952,0.0012847426700690401
GALT,0.3475385290211281,0.0012855651536349925
TMEM86B,0.34739865415460447,0.0012917784919310173
RPS14,-0.347344458011754,0.0012941932234026097
SRRM2,-0.3473223402040495,0.0012951798654705653
ARHGAP44,-0.3472361228953697,0.0012990323961547129
NALCN,0.3470811540297768,0.0013059831178867892
SPRED2,0.346961014389316,0.0013113948220333253
NOP10,-0.3468611352464086,0.0013159093386282776
PRSS22,-0.3468518563746479,0.00131632945526605
TBCEL,-0.3467926285703546,0.001319013957327376
HTR1F,-0.3467468891534189,0.0013210904889449711
DPYSL3,0.34667852375817765,0.001324199739833779
PECR,0.34641365096892696,0.0013363087857759565
MPDZ,0.3462993774914455,0.001341563847983792
PCDHGB8P,-0.34614171249665,0.0013488450558380573
ZEB1-AS1,-0.3461233148311196,0.0013496970142591088
TMEM108,-0.3461017344466709,0.0013506969786664792
RAD51C,-0.3458764559236396,0.001361175759043255
ABCB6,0.3458439196989256,0.0013626952398965082
AARS2,-0.34578709663307994,0.0013653526276756326
ETFB,0.345631412809815,0.0013726573835073936
ACP2,0.3456154562615117,0.0013734080667155899
RBX1,-0.3453722898954945,0.0013848940059587938
CDH15,0.3453621836792681,0.0013853732479493387
PPP1R35,-0.34528784409029145,0.0013889030840634775
MAP3K5,0.34528094386698255,0.0013892311369218644
KLHL17,-0.3452155578410582,0.0013923432242788874
TMEM258,-0.3451307842218222,0.001396387466458153
BCHE,0.34481930075934225,0.0014113386494188358
CLEC14A,-0.34475855697328606,0.0014142711662557654
MAP1LC3B,-0.3447355083008722,0.0014153853247029873
LOC646214,-0.34468195286911213,0.0014179772274959513
SRGAP3,-0.3445655324534018,0.001423626401864326
TSPAN3,-0.3445144379626821,0.0014261121285110531
ARHGAP1,-0.3444170982275064,0.0014308585347672235
CADPS,0.3442596565251685,0.0014385658407435214
PRAF2,0.34423616999896256,0.0014397187989081948
PRPH2,-0.3441949169402828,0.0014417459430119712
FILIP1L,-0.34418384470386115,0.0014422904635715233
FGR,-0.3439607457498721,0.0014533019345645977
VAT1,0.34372302767055957,0.0014651185742073293
GTDC1,0.34368773970587135,0.0014668800769564927
MGARP,0.3436673375546321,0.0014678993839147615
FAM109B,-0.3435979220992451,0.0014713722311258377
C1QL1,0.3434062656525745,0.0014809993879126022
CLIC1,-0.34327064592076284,0.0014878461159482342
NFKBIZ,-0.3432459031822957,0.0014890983291079006
H1F0,-0.3430858003965628,0.0014972240778360977
RPL27,-0.34301937342542177,0.0015006072170979778
DUSP26,0.34294219289298555,0.0015045467155762051
GGACT,0.3429259762004532,0.001505375646027452
KLF4,-0.3427559696194638,0.0015140905640341656
IGBP1,0.34274249677848356,0.0015147831583916982
MYC,-0.3427290818715307,0.0015154730590556775
LDHC,0.34258352447754037,0.0015229770519837838
PRDM16,-0.3425167468346699,0.0015264308972816093
ZNF835,0.3425150778747904,0.0015265173091273383
DCTD,-0.3423360042154151,0.0015358147305571319
MYZAP,-0.3422103774453542,0.0015423677250474342
HAPLN1,-0.34207552875919706,0.001549429864560795
ZMIZ1,-0.3420586532482384,0.0015503157033306672
SMARCC2,-0.34202245118305247,0.0015522175864817534
AKAP4,0.34202066099816775,0.001552311688903581
B2M,-0.3419873094021242,0.001554065783642216
SLC6A9,0.34172845077239833,0.0015677412138853542
DKK1,-0.34171441555631676,0.0015684857883783527
L3HYPDH,0.34164097961364376,0.001572386809615367
LMF2,0.34156723389985655,0.0015763131052767088
SLC27A2,0.34155534054179415,0.0015769471483165134
RYK,-0.3415529960861823,0.001577072160027505
CUBN,0.3413643476687208,0.0015871607162466377
EXTL3,-0.3413224488812081,0.0015894092798077906
IL17RD,0.3410947408855779,0.0016016799761049082
GBAS,-0.3409811374316296,0.0016078337595654018
ZNF2,0.3409641414591621,0.0016087562481904088
PFKFB2,0.34090582824128435,0.0016119249434498092
PLD5,0.34079797003577517,0.0016178007340063058
C8orf44,-0.3406955923151175,0.0016233958509287447
VPS35,-0.3406243854451002,0.0016272977254445761
CMTM6,-0.3403140813460284,0.001644400303303268
GRM8,-0.3403056295786184,0.0016448683890361298
DOK4,0.340249208270765,0.0016479962638486598
ELF4,-0.3402009660125007,0.0016506749678438597
CARD9,-0.34011554542495653,0.0016554276836963392
KCTD9,-0.3400849962773935,0.0016571304046497203
NDUFA12,-0.34008175851467376,0.0016573109608005424
PNMT,-0.3400575806142022,0.0016586598203151834
FLYWCH1,-0.3400410233358338,0.0016595841050616922
ISOC2,0.34002027141982993,0.0016607432056532923
CACNA2D2,-0.33993332909084484,0.0016656073286580033
TRIM21,-0.33989758560106886,0.0016676107813164431
VASH1,-0.33985645064705433,0.0016699191223356234
DDX50,-0.33980686572597374,0.001672705478058973
COL28A1,-0.3397503611121854,0.001675885792089184
NARF,-0.33975036096367806,0.0016758858004549608
FANCG,-0.3396735821384659,0.0016802159786208813
S100A14,-0.33957424575700623,0.001685833344833981
VGLL4,-0.33937976677067816,0.0016968800295679195
RIMS3,-0.3392786337075656,0.0017026503146295028
CRYBB3,0.3391994953840866,0.001707178003970376
KHDRBS1,-0.3390901824265167,0.0017134499253688776
CHFR,-0.33889322572505676,0.0017248029864072756
ARMC8,-0.3388573320043025,0.0017268792845389282
LIG3,-0.3388074850538577,0.0017297664581446843
SIGIRR,0.33868864957446615,0.0017366670773395526
SMTNL2,0.33866542250205833,0.0017380187410154216
SLC45A3,-0.3386470300559697,0.0017390897343814377
RBM47,0.33863425511945633,0.0017398339701781226
SERPINI1,0.33851367407682637,0.0017468728894811114
CSE1L,-0.3384632330894979,0.0017498249965321193
LOC729970,0.33842681998765095,0.0017519589047057475
ARGLU1,-0.33841972923446983,0.0017523747153887033
VAMP2,-0.3383212494881624,0.0017581589038339264
CRB3,-0.338291902826146,0.0017598859021604493
RBL2,-0.3382853824742788,0.0017602698208701584
UBTD1,-0.3382239232731721,0.0017638922563718747
GPATCH4,-0.33810871173566404,0.0017707010045862866
SLC25A21,0.33798537822825464,0.0017780160087357679
STARD6,0.33782726009108877,0.001787433984769775
MBOAT7,-0.33770867086967354,0.0017945270052502108
SYPL2,0.33767446598077794,0.0017965775686321118
DCUN1D1,-0.3374551090408542,0.0018097781973783844
CLCN6,0.33741971008861515,0.001811916639698818
ATG101,-0.33731299821393584,0.0018183768734573954
TMCO3,-0.3371010312315661,0.001831270787091697
LAMC3,-0.33691899172279216,0.0018424099534416556
TRAIP,-0.3368213193307621,0.0018484117647031082
TMF1,-0.3366934688093114,0.0018562946081513779
SLC25A29,-0.3366202928344978,0.0018608200227978671
CNTFR,0.336570874389753,0.0018638818262911498
EPM2A,0.3365650050726284,0.0018642457713225614
FBXO43,0.33656223349144115,0.0018644176539906736
CDHR1,0.336425984787362,0.0018728849003272988
PRSS35,-0.33637649042021844,0.0018759693255377048
RBM12,-0.33637059320576396,0.0018763371374436284
SLC30A5,-0.3363328967800122,0.0018786898165114073
SLC22A3,0.3362280232477036,0.0018852490937651051
NSMAF,-0.3361580007589461,0.001889640108955736
LINC01018,-0.3360718965266236,0.0018950522231064998
CLN3,-0.33605759557088244,0.0018959524666402302
HAL,-0.33605133681302046,0.0018963465759663462
FAM120AOS,-0.3359435662624338,0.0019031443982230661
LILRA5,-0.33585876520283564,0.0019085088076386235
RGAG4,-0.3356612600025005,0.001921055601040322
BCOR,-0.3356207271276713,0.001923639681389072
TBX18,0.33555351954768264,0.0019279312488035794
GTF2A1L,-0.3355434271814536,0.0019285764453987725
FAM81A,-0.3355416640279746,0.00192868918229728
STC1,-0.33547665069134164,0.0019328503152478667
ATF6,-0.33547208633836745,0.0019331427570979268
CD38,-0.3354134744029644,0.0019369016163954926
LEKR1,0.3354122486921606,0.0019369802930596157
TMEM56,-0.3353912773765614,0.0019383268586482788
SSBP2,-0.3353087144603739,0.0019436364133181194
C6orf106,0.33529584823790304,0.0019444650087356062
H3F3A,-0.3352917960263231,0.0019447260404173155
TDRP,-0.33529152776835097,0.001944743321929566
ERMN,0.33526921901572987,0.0019461809637707677
TRIM54,0.3352479143323469,0.0019475547941194442
SLBP,-0.33521065655503834,0.0019499594581849986
PACRG-AS1,-0.33518567880181055,0.0019515730512542867
XPR1,0.33518497224592175,0.0019516187131083202
PDZK1IP1,0.3351211145269398,0.0019557495560765326
UBE2I,-0.3350729407121973,0.0019588710453488146
NAP1L2,-0.33506477324544237,0.0019594007124238448
MEG3,0.33505612880368074,0.0019599614522582565
IFIT3,-0.33496483889571527,0.0019658919934795018
SPRY1,-0.33484374663261807,0.0019737835492677058
AHCYL2,0.33483599413153353,0.001974289748535835
PDS5B,-0.33479710118736256,0.0019768310270939318
SPIN3,-0.3345528368957095,0.0019928588103185693
LINC00612,-0.33449712317582764,0.001996530904172698
DHODH,0.3344293350147749,0.002001007041873172
CRELD2,-0.33439313574644547,0.00200340102483132
NEIL3,0.3342441248152819,0.0020132828178200447
MED19,-0.33423818158491225,0.0020136778570605013
PCK2,0.33418383826260817,0.0020172932293222217
PRPF8,-0.3341229063814688,0.002021353877465515
MSANTD2,-0.3340765934980642,0.0020244452014963965
ABCG2,0.3339974184341459,0.002029739893216357
CLDN22,0.3339902073455432,0.0020302227408912944
BSN,0.33394090682939137,0.002033526628249495
HARBI1,-0.33386524097731196,0.0020386068124433865
UBE2E3,-0.3337761299846471,0.0020446043496892634
LYPD5,-0.33373748383871993,0.002047210329435316
EDN1,-0.33366485161625803,0.0020521161442153524
INSM1,0.33363469018434344,0.0020541564526647452
GALNT11,0.33353124578634064,0.0020611679598268417
CHI3L1,0.3334954188801972,0.002063601341500135
ARMC1,0.3334606549052428,0.0020659650000591
GPR68,-0.33329086560269494,0.0020775443017820015
ZAR1,0.3331011655714565,0.0020905505406532817
RASL11A,-0.3328909123736369,0.002105051530591985
KNTC1,-0.33280854579146846,0.0021107569173770494
MARK1,-0.33277595807631644,0.0021130180495976584
CDKN1C,0.33276396270990144,0.0021138509091321663
SWT1,0.3325967860437752,0.002125489067735156
ZNF185,-0.332332614131072,0.002143997207775315
TMEM54,-0.3323290863262204,0.0021442453472174253
SLC14A1,-0.33229879860205697,0.0021463767945864532
DMRTB1,0.3322842817590101,0.002147399068451412
CACNA1C,-0.332190311605434,0.0021540270338544784
PLLP,-0.3320440555012317,0.0021643794840621212
UBE2D4,0.3320092803401402,0.002166847551901928
C18orf21,0.3319292083452696,0.002172540061584353
MFF,-0.3316511823022207,0.002192410190319744
SDR42E1,-0.33154747537127965,0.002199863732140927
AASS,0.331496270525004,0.00220355228319388
TENM2,0.33147962018468163,0.002204752891487519
ANKRD10,0.33142100949197406,0.002208983822042878
EDA2R,0.331377138433518,0.0022121555190276216
CETP,0.331239969246392,0.0022220987235904792
KIAA0825,-0.331196473407169,0.002225260058499028
KMT2E,-0.3311787472604705,0.0022265495776928657
RAB11FIP5,0.33116043766557635,0.0022278822462648037
CA6,0.33114611697328816,0.002228925081354909
CCNB1,-0.3311208362503486,0.0022307670990004006
VGF,-0.33085477122175416,0.002250236443710171
RPS6KA6,-0.3307917943843046,0.0022548670832727145
ANAPC4,-0.3307675008512581,0.0022566556570408508
MYO10,-0.33072344870292925,0.002259902181867468
ABHD12,-0.3307218577018591,0.002260019512888106
CLINT1,-0.33063970286496136,0.0022660856055492255
RAD54B,-0.33058930401411346,0.00226981416121637
CDH17,0.3305288550493259,0.0022742935075185234
ABTB1,0.33052582911328976,0.0022745179419780253
NOP58,-0.33052189633613194,0.002274809666831035
SPATA17,0.3304949874541345,0.0022768066116711657
GCH1,0.3303514393615129,0.002287486160398018
CALN1,0.3303010348013568,0.0022912467760981352
MPI,0.33008943227885157,0.002307094856532008
HOXD4,-0.33008121737613827,0.002307712097655999
FAM83H,-0.3300558178299363,0.002309621476049201
SHOC2,-0.330031575953907,0.002311445152134135
FAM160B2,-0.3299144094898143,0.002320277646170277
TBC1D4,-0.3298521103995825,0.0023249863503854245
ZNF202,-0.32978702262231613,0.0023299150002673162
ACSM3,0.3296951643327404,0.002336886772145032
CLDN3,-0.32969020265703547,0.0023372638816705235
SURF4,0.3296462854828369,0.0023406041679300753
MTHFSD,-0.32949603041950926,0.002352064850185041
NKAPL,-0.32934623801283397,0.00236354040496489
MRPL38,0.32931070512691785,0.0023662699399167432
ADNP2,-0.32927527357367636,0.0023689945102614188
NGF,-0.32915797354832255,0.0023780346192121445
GEM,-0.3291282348619233,0.0023803314468016654
NDUFA1,-0.32909591417862727,0.002382829951147532
ARL6IP4,0.3290369403858894,0.002387394907797508
ZGPAT,0.32896762077750274,0.0023927707409505837
CXCL2,-0.32891538092403483,0.002396829197136408
SEMA4D,-0.3288474420138621,0.0024021165447114514
N4BP2L2,0.3288418732971573,0.0024025503944414975
FAM184B,-0.3287426605019995,0.002410291709139852
HSF2BP,-0.3287240521519249,0.0024117461624729468
EIF3J-AS1,-0.3286556705613913,0.0024170977315113138
CA5B,-0.32861652900463934,0.002420165761685703
PBX3,-0.32837940482895656,0.002438827139308643
VCL,-0.328311654817278,0.0024441826620334056
DOLPP1,0.32827997651410196,0.0024466903991950447
CACNB2,0.32809800761396507,0.0024611403374661255
PIK3CB,0.3280686051453282,0.002463482330399609
ARSG,0.32789754568389495,0.0024771474469887965
NLRP13,0.3278597995169231,0.0024801719562043568
NR3C2,-0.3278240802632484,0.0024830371063597634
SRSF10,-0.3278187378975169,0.0024834658891448617
PECAM1,-0.32771400782825855,0.002491885048515268
BDKRB1,-0.3276635273064724,0.0024959522778781234
PIK3R3,-0.3275525573344972,0.0025049141147127866
RARB,-0.32751900846936854,0.002507629171788923
PPP2R2D,0.3275123414748793,0.0025081690357287587
NBEAP1,-0.3274043606415902,0.0025169273900056744
CAMK2B,0.32733116614521784,0.002522879815387415
FBXL19-AS1,-0.32729176543539384,0.002526089243654408
TFIP11,0.3272880396852973,0.0025263929182932055
KCND2,-0.3271287263346784,0.0025394087629899134
GALM,0.32709668180563656,0.0025420340479389123
PLS3,-0.32700652839590794,0.002549433040585843
MOGAT3,0.3268977098869151,0.00255838963794953
SENP2,0.32686810774495123,0.0025608310014659887
HOXA11-AS,-0.3268656630213572,0.0025610327174268323
RHBDF2,-0.32670002347628413,0.0025747330137350618
SPPL2A,-0.32654843462612815,0.002587328747429528
HOXB4,-0.3265249612499209,0.002589284119153764
CSMD1,0.3265001961324878,0.002591348532292123
HELZ2,-0.32631752699699784,0.002606621453128661
GDPGP1,-0.32626638541346886,0.0026109118325019407
HMGA1,-0.32621640804580854,0.002615110662449523
ATP4B,-0.326184835539742,0.0026177663358549867
RBBP8,-0.326057172345367,0.002628529216639836
TMTC2,-0.3259489163925907,0.0026376870164011067
GLS2,-0.32589186013034044,0.0026425251386974357
WDR86,-0.32587925401007145,0.0026435951556952712
MAK,-0.325878323101278,0.002643674187341828
IFT122,-0.32577761559610907,0.0026522365083843577
FEZF2,0.32575278009765846,0.0026543518835239746
DDX21,-0.3257521033335945,0.0026544095483906
AGTRAP,0.3257388295429189,0.002655540792108599
RAP2A,0.32568966441473224,0.0026597346018774996
CAT,0.3255323938142013,0.0026731897811406277
DDX24,-0.32545681439645247,0.002679677616285678
RILPL1,-0.3253430735924747,0.0026894678897693754
CAPN6,-0.3252990772260689,0.002693263484461214
OLFM4,0.3252498076164331,0.002697519705732288
SLC10A3,-0.3252016511627557,0.002701685592621291
TOP2A,-0.32519339138701736,0.0027024007031426077
LTBP3,-0.3250752584314598,0.0027126469437904074
NAT1,-0.3250129456515977,0.0027180656512085285
PDE4D,0.3248325568067839,0.002733806982338658
SEC11A,-0.32483213382853426,0.002733843988666528
NTRK1,0.3246951862681993,0.0027458491545599042
SPSB3,-0.3246931076128744,0.002746031738198937
CRYL1,0.3245539509391017,0.002758279675107043
DLL1,-0.32442150825293004,0.0027699821323579677
DHRS1,0.3243704789534249,0.002774502874933481
PLAU,-0.3243558988898003,0.002775795753046016
RAB10,-0.32413194752424007,0.00279572245914996
NDUFB11,-0.32406357100232236,0.002801831946368368
NUAK1,-0.3240351781175064,0.002804372382800142
SPATA41,-0.32402517839068723,0.0028052675937643534
ARL4A,-0.3240029524990604,0.0028072582514838754
C2orf47,0.32396832694638755,0.0028103620046134293
CLDN1,-0.3239633505946272,0.0028108083257126493
BDNF,0.32394100250486463,0.002812813473641333
F5,0.3238932956636451,0.002817098185569148
CCPG1,-0.3238439711071702,0.002821534338164889
NXT1,-0.3238112330096372,0.0028244821925236855
S100A5,-0.3237780195145141,0.0028274756729980833
LRRC20,0.3235203721152369,0.0028507937526356664
CALHM2,-0.3234940835265734,0.0028531826300229337
ISCU,0.32348471963484154,0.0028540339717953883
ZFP36L2,-0.32332838847656076,0.002868280866664363
REV3L,-0.323325492132069,0.0028685454186322696
DDB2,-0.32331394343566516,0.00286960049335784
COX6C,-0.32331321529058343,0.0028696670274467938
DCAF13,0.3232629073540331,0.002874267250830907
C12orf4,-0.32322453130491946,0.002877780847064459
GNPDA1,0.3232226285822637,0.002877955154720812
C19orf24,0.32318587538331567,0.002881323956608833
DPF1,0.32293784428428873,0.0029041510125813546
ARHGAP28,0.32288738371741754,0.002908814830949422
MXRA8,0.3226528454587344,0.002930580193446905
NDP,-0.3226205213453949,0.0029335913073424537
C8orf4,-0.32257943193874683,0.002937422940664414
ZMYND10,-0.3223580224381414,0.002958146862793778
TMEM50B,-0.32230341536481044,0.0029632781656263657
CNNM4,-0.3223024672404864,0.002963367329060013
KCNMA1,0.32229590362117067,0.0029639846503110023
LCNL1,0.32228987730879727,0.00296455153817472
ACOT7,0.322165694872355,0.002976254859702197
RGS7BP,-0.32209399176050024,0.0029830311945481984
RASGRP2,-0.32203445165018924,0.0029886685522298876
DYNLL1,-0.32200609815643955,0.00299135645935219
ATPAF1,0.32179111827711077,0.0030118070304204925
HSD17B6,-0.32165209960394847,0.0030250981159794933
GRB7,-0.321645798788627,0.0030257017564040162
DLX5,-0.32161820033967126,0.003028347056063174
ITPRIP,-0.32151561150915003,0.0030381983094219986
TMEM19,0.3215017450213222,0.00303953205862887
GPX4,0.32136010928114833,0.003053185344643651
