,PC1,PC2,PC3,PC4,PC5
IRX5,-0.01583371576003841,-0.011805792359261743,-0.0126199529915044,-0.004263845083819425,0.004223932986165667
WNT10B,0.016305370493048893,0.0019482266214460849,-0.0022996801380182706,0.0011173077710695276,0.01011265241553247
SNORA29,0.01578618453354143,-0.0008651758380538304,0.0015572415998512776,0.003765835543881559,0.00812034380918828
KLK3,0.01598887097153007,-0.0020876572903244473,-0.0019023631220401434,-0.0005878472530077763,-0.0024086500734055356
CLU,0.015359215491490445,0.0024914238962911437,0.011401435207160776,-0.004468453584835264,-0.015953174420163082
ADH1A,-0.016054592040309804,-0.006139604043535084,0.005057054227450315,0.0027452406214993233,0.018876310530228587
PAK3,0.01602400668910665,0.0027487959082023034,-0.0019627021691801002,-0.0006312433312694866,0.003752335019890473
PPM1L,0.015065821394880137,0.0039656225781702316,-0.004373402940970421,-0.008304541293828127,-0.0036754194039479307
RBP4,-0.013420681780996646,0.022464836114644855,-0.02572104125130977,-0.018770340965464025,-0.01496857205137292
PSMF1,0.015800591690532696,0.0022959834424615896,-0.00021352574957833362,0.0035390052368115157,0.00012353297096830688
MAP3K19,0.0158456848585894,-0.00033406639516305847,-0.0023600905960760713,0.0006035004409443766,0.008111426224464252
FAM13C,0.015276060492188668,-0.0005745557938636301,-0.0005517347078797257,-0.005342840153171002,-0.00849926816850249
GTF2I,0.015869707621264804,5.539217402711221e-05,0.010392634003972325,0.005429614811565666,-0.002750713656955772
FLRT3,-0.016197198057896527,0.00015095434141233728,0.003147603376531822,0.00663131759176026,0.0011752592852302612
EFNA5,0.015810290657255952,0.0013320891537035478,-0.0005466081340646913,-0.0007109855678174656,-0.009151852488399597
ANPEP,-0.013613978323338926,0.028100816371472714,-0.009511997308080777,-0.011364517829181093,-0.0024587329032720257
CPVL,-0.014985390425178784,-0.004663979585673713,0.008327148970195729,-0.018863083315902564,-0.0020706418054405188
SLC16A1,0.015810133878516937,0.0012132076541384095,0.0006475705309149585,0.0033321596201508507,-0.005396659513319006
CYP11B2,0.016124633097735663,0.0018701048832504377,-0.003384814782893475,0.0006956931442009532,0.0034785539632611008
TMEM207,-0.015259738041922218,0.012739272388331472,-0.02337527443417891,-0.01543120291020215,-0.007949748434007652
TMEM72,0.015523906288064028,-0.0010396079367840365,-0.020053089013664382,-0.011262737299685091,0.0011577856769142275
PPP1R1C,0.015933423181718084,0.0011883634451122518,-0.00604887964923054,-0.0004128852768678469,0.0022419828881919076
ANXA8,0.016325715575970668,-8.720063092383812e-05,0.005293816187839592,0.0021490059041421837,-8.611821693913124e-05
MT1M,-0.015376182011874745,0.0018846440966080085,-0.01681688872518559,-0.018638204220613193,-0.008652781681434851
WBSCR17,0.0152771043131592,0.008922461359590307,0.005617529940250913,-0.01292183873015337,0.003147783556203953
SLC14A1,-0.015327953084109947,-0.018463762900454383,-0.005882021171545558,-0.0004916202485928301,0.006101398841648657
FAM161B,0.015938166915655312,0.0012826348796061763,0.005774970414454131,0.002440037347099496,0.0018406512717905636
HOGA1,-0.015627248963325426,0.007568390752699645,-0.014056652327250318,-0.0068575436499809525,0.008827932317984935
ADAMTS10,0.01595989027954115,-0.0008475620729767103,-0.0015121599697047019,0.0022195940046374593,0.0002952193748257147
BRD4,0.015818260478690876,-0.0018669454068483684,0.010361042714511588,0.0027938389404484052,-0.0011787516104609145
DDX6,0.01463442801259353,0.0012148785831359234,0.01935556013328624,0.010918606142347475,0.032103424647338
ANKRD33,-0.016496026521777583,0.0009500170641735722,8.926364577564767e-05,0.001776584686880843,0.007728994938711245
MYLK2,0.015862680122243747,0.004062396609093607,-0.00436198835303817,-0.005012953507028316,3.0411698984252254e-05
BTNL3,0.016063271008831214,0.003712443676035116,-0.00793786539716806,-0.0016721445136923896,0.00781962286766169
OLFM4,-0.014525985846418824,0.018072094622406,0.01713740633738402,0.00488345346844819,-0.014400761490988671
ZNF292,0.016073158698610878,-0.001422391340666728,0.004057918233516142,-0.0115843411630808,0.003461469749992573
LGALS2,-0.013440399350852417,0.030191726738887658,-0.01135414695046977,-0.007407575517638957,0.006426532112348569
C9orf24,0.01607019078454434,0.002474237051932801,0.004113049390485232,-0.014801550407190615,0.0005387178827126613
DACH1,-0.01596138433834497,0.006935395099092512,-0.00302598948662089,0.003676238785105253,-0.005085339382197278
RABEP2,0.01589226581617487,-0.0031854926864762993,-0.002770368057029062,-0.001245700798939629,0.007098692709143871
TBRG4,-0.016549642635655726,0.0002523723408156209,-0.0012978382220268714,-0.0001599643039065455,-0.0009577508081515774
DNAJC12,-0.013778186506017108,0.029208749726260294,0.011234616019892032,0.004701467246592151,-0.000834746253256788
ARID1B,0.015902714372562007,0.00418101590229742,0.0019141144161991166,-0.0031885317359839874,-0.010778942788015075
HIST1H1C,-0.01584980633999119,-0.0065673357517517785,0.0033194362021492143,-0.012744677574473586,-0.004463780622016876
ACE2,-0.013475283969923854,0.02910641483420868,-0.012311472006132432,-0.007972116690625995,-0.0028401761010495375
ANKRD11,0.015908094804503888,-0.002674597278767202,-0.0043637592198099515,-0.010148938753681985,-0.007553381003051313
CXorf57,-0.016430505180219514,-0.0042969424187301215,-0.008324184428377129,-0.0038977892831471516,0.001105114227484545
ARL8A,0.015754675399236848,0.0018564595714748377,0.010054217494761647,0.007400207562322029,0.0012669253921448026
SLC4A8,0.01587493955733419,-0.003141982473288246,-0.015836560025411207,-0.009005241098294762,-0.00046388839461014743
ZNF236,0.015734423217437198,-0.005809657183871075,-0.01140755121043835,-0.007339674830021577,-0.0163368161234194
SLC22A6,-0.010945888204283888,0.038912950191430824,-0.0029449047977268975,-0.006116758607849536,0.00903442541983235
ZNF862,0.015907923099408822,-0.0008002753251264325,-0.007498003112629122,-0.004391884379603613,-0.0027763835395578826
CIT,0.014735026883772718,-0.002013411338884588,0.0037477167941472895,-0.0055432191417698635,0.008388663439752548
SHMT1,-0.016481187057122273,0.0019739340663947444,-0.004609827231690036,0.001644426683894486,0.007905811520314669
OPHN1,0.015995565001413015,-0.0057427913533847135,0.0011491902468615328,0.001244865643697145,0.0088305631154121
CDC42EP5,-0.01617023600740969,-0.009994878988533741,0.005158122049058039,0.0019796162877994817,0.004178793317136736
ASB12,0.016408502686313813,0.001879436687188641,-0.0029794542493549307,-0.0016549338364203138,0.005115303772686549
CAPN10,0.015909848887193028,-0.005065079659658952,-0.0059875380532272305,-0.0012192038577038312,0.002826439325522012
SH3BP5,0.015540899474250556,0.0012776193512457463,0.0017913141825612942,-0.0018278528939458375,0.0005725319955327196
HCG22,0.01608057685111002,0.0004942715095142706,7.310211432223293e-05,7.6428833956825e-05,0.007691372426336911
GLUL,0.016178226744106454,-0.0029190201764938075,-0.005711840076263623,-0.003974995885190357,-0.01671250498166708
PADI1,0.015829718596051874,0.004802579239184147,0.003906195922503844,0.0030335125271498302,0.009725583708768372
PGR,0.015351886179931818,0.0012046406344214647,-0.0035691948510263066,0.012738374241593704,0.0018035837027230077
DUSP18,0.015826985450397516,0.005784843817653597,-0.007904566335580029,-0.0016699068930097613,0.002253163073171093
NLGN1,-0.016069181377143138,0.007974721242375166,0.009497595583819636,0.007781626473953669,-0.0063998274883961545
IGLL1,-0.014947486374264466,0.01409254449964669,-0.000929042004239829,-0.004564574126560829,0.0027636744317275793
CFTR,0.015336501307025251,0.005741054707485564,0.017741943960750232,0.007705593823594551,-0.00988362001417199
LOC100652911,0.01575651325786949,0.000110800015555407,-0.0005714037398790523,0.0005763565361691804,0.009880489780420214
HPX,0.015951633817775566,0.0007009254036318409,-0.0013389266240004419,-0.0030366315419929203,0.0044857154253974355
ATP8A1,0.015540989870696725,0.0006270884976709836,-0.01314939849229308,0.005330070202154056,-0.0024273663192703136
LOC100505478,0.01595636374716731,0.0018734039969310733,-0.0002555666727924312,-0.0004632826384429245,0.0095969853227905
HOXB9,0.015383187530726386,-0.0159770981546776,-0.00215232894627466,0.0031498958526364348,-0.0037919782147784143
FAM169A,0.015307658354929329,-0.007870282659116115,0.0035270144216965763,-0.0020329513409174144,-0.016217080844157364
MTMR1,0.015693714675678462,-0.00434227743217186,0.0045030984465352685,-0.0036796991019185906,-0.01282306147484169
GLCCI1,0.015937043461739887,-0.0035297065309429663,-0.00892674750229897,-0.005949255101051628,-0.016465565032924283
AKT2,0.01560189647211352,-0.003373832209575387,0.007587400074008578,-0.004503021728508154,-0.012627126585943437
C8orf76,-0.01645967742281212,-0.002110194622965861,0.008204508963725888,0.0007713977902458322,-0.0034362839734770243
TNFRSF19,-0.01635287587809732,0.003981761695912439,0.007863745411279429,0.004345768951214979,0.0024964729266936264
DGKK,0.016359811608657918,0.0018583353019727504,-0.003944275784820042,0.00016404298966663598,0.006330348576428887
RNF139,0.015703079721785782,0.0041857095965948405,0.004875714439290068,0.008147153032589474,-0.012288313656698581
CA1,0.016538701873619284,0.002360810860143135,-0.002886342118095045,-0.001872672831746647,0.0010027338309952104
CPNE2,0.016107548238562214,-0.003965968681505207,-0.0003118022965933421,0.006765165519383561,0.004217609287493092
LOC100130872,0.015210905215826917,0.003642807011572584,0.006006292267872291,-0.01168308481789886,-0.011879593662835862
AMDHD1,-0.014974436698066789,0.0218114100504843,0.009064321602531723,0.0032792449460178285,-0.00613242167962511
GLIS2,0.015531959158974125,0.009412419004867991,-0.0009372231416109953,-0.009336641072514596,-0.014507337856300002
CPNE8,-0.01631677376663887,0.0015619344902215722,0.007021710544685558,-0.0040472162762209725,0.0033321703788043804
ATM,0.016164253664936845,-0.0009474725679487289,-0.004861384198557688,0.007254289830064408,-0.002864969843510257
GIPC2,-0.015037797778328777,0.020657441446966688,0.0035144548038222884,0.00660852008680291,0.010895606172828098
FGF14-AS2,-0.016259314865564915,-0.008097688916627079,-0.010577327492771125,-0.002022731085384041,0.00025083670865856737
PTCRA,0.01605151263874096,0.0007488884210374309,0.00032598863428025845,-0.0006962701518946273,-0.0007212221062275062
KLF16,0.015979425842944404,0.003488810080235112,0.004096731029251068,0.0008416688660597726,0.004037530357156019
SKIDA1,-0.01618998477459674,0.008950212769944855,0.00010769242953263063,0.00011703254388879911,0.006504347311503679
ATR,0.015768197715390554,0.0005338065279337529,-0.0007112055287458477,-0.00325302832743803,-0.006058952955872672
ICK,-0.01651180900934257,-0.002177423388244287,-0.0019041077610783552,0.002316758809422786,-0.001029362299113108
MAP3K7CL,-0.01641998830845147,-0.0018232780948706168,-0.004253582087884225,-0.0012414814327114322,0.003110299687467934
LIN54,-0.016480879480395828,0.0030799650344149267,0.00020123651827166805,0.00024762612263226375,-0.000701794818419751
NUDT4,0.015373909463210905,0.0033029359624601167,0.006002024901431183,-0.019238728038417533,-0.010238175052358562
CELF2,0.01587737006989118,0.001264259329812535,0.0010580881107345955,0.012486744693304437,-0.007781387790891416
IFT74,-0.016344638624180875,-0.0031145691978769975,0.0005494913911891681,0.005141053501507893,0.0006448780203098473
GLDN,0.012980107108671125,0.005573131774304287,0.009320280755318449,-0.01801508292220028,0.007820920916573618
ZNF85,0.015439784894833457,-0.0033815896047669973,-0.011396680204622686,-0.005785256773024152,0.013696642634287754
SLC5A5,0.016421153455904523,0.0032732541889298815,-0.0005895033705079222,0.0006582455875934375,0.0069866906350404484
SLC7A9,-0.01342492331815364,0.029212932173528872,-0.013707653454190779,-0.011595595423885698,-0.0038957902964508948
TTC9B,0.016331797226965147,0.0001913817814450747,-0.005088232000840863,-0.0021378429953440997,0.005961646008898699
ALPK2,-0.015668645720359642,0.015251597197893006,0.0026667525756457673,0.0019544070121041658,1.256075219423003e-05
SPATA8,0.016389750473423635,0.002128981752286208,-0.005466682895423583,-0.002598859696814822,0.0031200134027730905
FREM2,-0.016366138047385688,0.003634792486280677,0.0007557130304217956,-0.0005301640356976258,0.0033536039936748452
ESRP2,0.015207906543244084,-0.0023306245197032525,0.015189772255480061,-0.008652002017500871,-0.017667313505495958
DMGDH,-0.015599145761897661,0.016835518793831918,-0.005827250878421862,-0.002728772708844238,0.010637687922188405
SATB1,0.015911639482696704,-0.004783299940522079,0.005311092017497144,-0.0036229554244437043,7.816897560254962e-05
SNRPE,0.01600494420638388,-0.0047277120907398985,-0.0034858875687048163,0.003357582487286421,0.005067254760871996
SMAD2,0.0155266293972243,0.00015233618971996355,0.004816233102490168,0.004438482415969789,-0.01079853741333621
MARK4,0.01545252337503305,0.005316365796777632,0.004720707919824187,0.0022394277682922445,0.006789355230523344
PDE1C,0.0138786791704054,-0.0031406505615007596,-0.021408231230415405,0.0197968852440924,-0.007166497302215588
MAMDC2,-0.015772586869354416,-0.01248369709620266,-0.0032367445784263708,-0.00023380912483427911,0.003049541123815434
PSEN1,0.015455365760357144,0.003824731920474474,-0.0006702404465021445,0.002620411272953141,-0.029827387966933062
BLOC1S2,0.015818866070772993,-0.0005476151308685056,0.007137124751475963,0.0139180076183078,0.003146044424884348
SLC34A3,0.01276819717257022,0.032651858940524706,0.00589087066840689,-0.0021394878657731028,-0.013166776314109603
PTPRO,0.01112527064431506,0.036738178336888326,0.011671218574213736,-0.00026419029431036,-0.0116237969508262
MROH1,0.016270884150612078,0.0022248987234947887,-0.0005221741507244973,-0.0068171991403228605,-0.005906616668953045
SFN,0.014244074690414945,-0.01285259449766484,0.02539714230016952,0.013914513702609231,-0.008355795882264252
CCDC60,0.015623607506779378,0.004508308318936894,0.0027601913391648325,0.0014250800242156735,0.0023776807232807474
FMO1,-0.011697074263551925,0.03631547949415541,-0.012112635835052484,-0.009444117469004046,0.0031034900955285933
HYPK,0.016215593966565457,-0.00029401862375508166,0.004575645029888062,0.0009446448320591151,-0.009926058625528242
DIEXF,0.01577842343677737,0.00110524727343391,0.007842690201521531,0.007871520985113522,0.0018681772467078676
PIPOX,-0.010833381652610235,0.03934093850221647,-0.01613687231602745,-0.012751699790962513,0.00567704319162078
CCDC9,0.015733491457987046,0.00041281655987164594,0.006408753839202896,0.0002802250468105252,0.0006687546108480269
SCGB2A1,-0.011170092060495702,-0.031623055250324945,0.01447302801026736,-0.0014693143705476097,0.01956578809828228
HS6ST3,0.015090787077567773,0.0005346503322702686,0.01014891148876041,-0.031179068603060727,0.004260341335831227
FAM21C,0.01568448584148113,0.0007238151260636763,-0.0037197786704132913,0.010321061084082804,0.010592185387561473
SPINK1,-0.0029461587166777895,0.021633740921348045,0.05538590236905564,-0.017262715619280965,0.006300784354941183
WNK4,-0.015676732258331046,-0.00241739599491853,-0.023061734874891163,-0.008954386321886665,0.013334731142255524
MYO19,0.015983774402569498,-0.005353102510260801,-0.008646994006777965,-0.005601289267664149,-0.01336104245815255
POU3F3,0.014942095498818713,-0.006917835756321996,-0.006500346624810057,-0.012883039038899594,0.003773079209276423
GTSF1L,0.016299518092469288,0.001021855148421339,-0.002517981972253968,-0.003283749458186815,0.0024670905089583745
MYEF2,0.015862128618235213,0.0015495824961291535,0.0015155821367650523,-0.0003936368326043977,-0.004179340070220648
SLC16A7,0.015025647544346866,-0.014609077360215193,-0.017987050885757246,-0.01144941722392332,0.0056258672567711275
DST,0.015154951667033184,-0.0032419385760112823,0.014324694195235518,0.014259547878352923,0.025975794560971942
SOST,-0.011707760061695804,0.034249423284896295,0.015280119519791788,0.005753583048616154,0.00570013043665312
KLF14,0.016156897083716284,0.0019376479239852588,-0.00656308038165711,0.0012586990759415522,0.007153271671068558
B4GALNT3,0.01567838878645432,0.0007045742888254019,-0.009808692147846354,-0.0037463799354098917,-0.005068901807398269
EBF2,0.012045626621597154,-0.005578347249171923,0.01572863599087529,-0.03410368793687055,-0.014725640161422499
