gene,spearman_r,p
PHKB,0.5714285714285715,0.18020198891152753
MTF2,0.5714285714285715,0.18020198891152753
SLC35B3,0.5714285714285715,0.18020198891152753
GATSL3,-0.5714285714285715,0.18020198891152753
PZP,-0.5714285714285715,0.18020198891152753
NCOA3,0.5714285714285715,0.18020198891152753
ACSM6,-0.5714285714285715,0.18020198891152753
HCP5,0.5714285714285715,0.18020198891152753
SPATA18,-0.5714285714285715,0.18020198891152753
C1orf162,-0.5714285714285715,0.18020198891152753
KIAA2013,0.5714285714285715,0.18020198891152753
RINL,-0.5714285714285715,0.18020198891152753
NCOA7,0.5714285714285715,0.18020198891152753
STK35,0.5714285714285715,0.18020198891152753
TH,0.5714285714285715,0.18020198891152753
TGIF2,0.5714285714285715,0.18020198891152753
SNORD116-13,-0.5714285714285715,0.18020198891152753
BLCAP,0.5714285714285715,0.18020198891152753
RSRC2,0.5714285714285715,0.18020198891152753
KIF5C,-0.5714285714285715,0.18020198891152753
MTFP1,-0.5714285714285715,0.18020198891152753
SALL4,0.5714285714285715,0.18020198891152753
THEM4,-0.5714285714285715,0.18020198891152753
QPCTL,-0.5714285714285715,0.18020198891152753
FAM47E,-0.5714285714285715,0.18020198891152753
THBS4,-0.5714285714285715,0.18020198891152753
PBRM1,0.5714285714285715,0.18020198891152753
GET4,0.5714285714285715,0.18020198891152753
LOH12CR1,-0.5714285714285715,0.18020198891152753
UNC13A,-0.5714285714285715,0.18020198891152753
ENHO,-0.5714285714285715,0.18020198891152753
ACTR3B,-0.5714285714285715,0.18020198891152753
TMEM56,-0.5714285714285715,0.18020198891152753
PSMD5,0.5714285714285715,0.18020198891152753
SIDT1,0.5714285714285715,0.18020198891152753
CERK,-0.5714285714285715,0.18020198891152753
IFNGR2,0.5714285714285715,0.18020198891152753
KRT16,0.5714285714285715,0.18020198891152753
TMEM40,0.5714285714285715,0.18020198891152753
GAS2L1,0.5714285714285715,0.18020198891152753
MUT,-0.5714285714285715,0.18020198891152753
YWHAEP7,-0.5714285714285715,0.18020198891152753
CLEC11A,-0.5714285714285715,0.18020198891152753
HOPX,-0.5714285714285715,0.18020198891152753
DOPEY1,-0.5714285714285715,0.18020198891152753
CLEC17A,-0.5714285714285715,0.18020198891152753
MICALCL,0.5714285714285715,0.18020198891152753
BTN3A3,0.5714285714285715,0.18020198891152753
ABCA3,-0.5714285714285715,0.18020198891152753
ZSWIM5,-0.5714285714285715,0.18020198891152753
SCRG1,-0.5714285714285715,0.18020198891152753
LINC01139,-0.5714285714285715,0.18020198891152753
RHOJ,-0.5714285714285715,0.18020198891152753
CLEC2B,0.5714285714285715,0.18020198891152753
SFTPB,0.5714285714285715,0.18020198891152753
RGS9,-0.5714285714285715,0.18020198891152753
SETD3,0.5714285714285715,0.18020198891152753
CLEC4E,-0.5714285714285715,0.18020198891152753
UBE2QL1,-0.5714285714285715,0.18020198891152753
RPL23AP82,-0.5714285714285715,0.18020198891152753
BTG1,-0.5714285714285715,0.18020198891152753
SNORA71A,-0.5714285714285715,0.18020198891152753
FOXA1,0.5714285714285715,0.18020198891152753
RSC1A1,0.5714285714285715,0.18020198891152753
TMEM232,-0.5714285714285715,0.18020198891152753
LINC01127,-0.5714285714285715,0.18020198891152753
IRF9,0.5714285714285715,0.18020198891152753
YTHDC2,0.5714285714285715,0.18020198891152753
ARHGAP32,0.5714285714285715,0.18020198891152753
IQCH,-0.5714285714285715,0.18020198891152753
C10orf88,-0.5714285714285715,0.18020198891152753
C10orf82,-0.5714285714285715,0.18020198891152753
SLITRK4,-0.5714285714285715,0.18020198891152753
IGLL5,-0.5714285714285715,0.18020198891152753
FUT9,-0.5714285714285715,0.18020198891152753
KLHL11,-0.5714285714285715,0.18020198891152753
FAM184B,-0.5714285714285715,0.18020198891152753
SNORA71E,-0.5714285714285715,0.18020198891152753
ESYT3,-0.5714285714285715,0.18020198891152753
HNRNPH3,0.5714285714285715,0.18020198891152753
MYO5B,-0.5714285714285715,0.18020198891152753
FUT2,0.5714285714285715,0.18020198891152753
MUC5B,0.5714285714285715,0.18020198891152753
BZW2,0.5714285714285715,0.18020198891152753
CLEC9A,-0.5714285714285715,0.18020198891152753
BTD,-0.5714285714285715,0.18020198891152753
TPR,-0.5714285714285715,0.18020198891152753
TFCP2L1,-0.5714285714285715,0.18020198891152753
LINC00152,0.5714285714285715,0.18020198891152753
ATF6,-0.5714285714285715,0.18020198891152753
MGC27345,-0.5714285714285715,0.18020198891152753
MYD88,0.5714285714285715,0.18020198891152753
KLK1,-0.5714285714285715,0.18020198891152753
PPIA,0.5714285714285715,0.18020198891152753
RHOB,-0.5714285714285715,0.18020198891152753
BRINP2,-0.5714285714285715,0.18020198891152753
FRAS1,-0.5714285714285715,0.18020198891152753
MYCBPAP,-0.5714285714285715,0.18020198891152753
PPCDC,-0.5714285714285715,0.18020198891152753
PDZRN4,-0.5714285714285715,0.18020198891152753
ZBP1,0.5714285714285715,0.18020198891152753
SNORA52,-0.5714285714285715,0.18020198891152753
SLITRK6,0.5714285714285715,0.18020198891152753
MGAT2,0.5714285714285715,0.18020198891152753
ELP6,-0.5714285714285715,0.18020198891152753
CMA1,-0.5714285714285715,0.18020198891152753
HPCAL4,-0.5714285714285715,0.18020198891152753
ATG16L1,0.5714285714285715,0.18020198891152753
TFDP1,0.5714285714285715,0.18020198891152753
BTBD8,-0.5714285714285715,0.18020198891152753
CLPB,0.5714285714285715,0.18020198891152753
SLC6A18,-0.5714285714285715,0.18020198891152753
DDX47,0.5714285714285715,0.18020198891152753
KMO,-0.5714285714285715,0.18020198891152753
UBE2N,0.5714285714285715,0.18020198891152753
ZXDA,-0.5714285714285715,0.18020198891152753
AARS,0.5714285714285715,0.18020198891152753
ESR1,-0.5714285714285715,0.18020198891152753
MGC57346,-0.5714285714285715,0.18020198891152753
DDX53,-0.5714285714285715,0.18020198891152753
ARFGEF1,0.5714285714285715,0.18020198891152753
MYH14,0.5714285714285715,0.18020198891152753
UBE2L3,0.5714285714285715,0.18020198891152753
RPSAP52,-0.5714285714285715,0.18020198891152753
DPEP3,-0.5714285714285715,0.18020198891152753
CLN6,-0.5714285714285715,0.18020198891152753
TMEM75,0.5714285714285715,0.18020198891152753
SCN3B,-0.5714285714285715,0.18020198891152753
FRMPD2,-0.5714285714285715,0.18020198891152753
ZNF391,-0.5714285714285715,0.18020198891152753
DDX11-AS1,-0.5714285714285715,0.18020198891152753
ZNF2,-0.5714285714285715,0.18020198891152753
HILPDA,0.5714285714285715,0.18020198891152753
APH1A,0.5714285714285715,0.18020198891152753
PGBD5,-0.5714285714285715,0.18020198891152753
ACADM,-0.5714285714285715,0.18020198891152753
DCN,-0.5714285714285715,0.18020198891152753
DCP1B,-0.5714285714285715,0.18020198891152753
GALNT10,0.5714285714285715,0.18020198891152753
CHML,-0.5714285714285715,0.18020198891152753
LINC01271,-0.5714285714285715,0.18020198891152753
STAP2,0.5714285714285715,0.18020198891152753
LINC01270,-0.5714285714285715,0.18020198891152753
HIST1H4B,-0.5714285714285715,0.18020198891152753
ABCF2,-0.5714285714285715,0.18020198891152753
ITCH,0.5714285714285715,0.18020198891152753
C16orf72,0.5714285714285715,0.18020198891152753
DPY19L2P1,-0.5714285714285715,0.18020198891152753
HCCS,0.5714285714285715,0.18020198891152753
PPP1R15A,0.5714285714285715,0.18020198891152753
TMEM62,0.5714285714285715,0.18020198891152753
PSMC4,0.5714285714285715,0.18020198891152753
TMEM125,0.5714285714285715,0.18020198891152753
SRPX,-0.5714285714285715,0.18020198891152753
IL16,-0.5714285714285715,0.18020198891152753
EIF5,0.5714285714285715,0.18020198891152753
NAT2,-0.5714285714285715,0.18020198891152753
SLC38A9,-0.5714285714285715,0.18020198891152753
P2RX1,-0.5714285714285715,0.18020198891152753
STEAP2,0.5714285714285715,0.18020198891152753
SLC7A2,-0.5714285714285715,0.18020198891152753
LOC101928118,-0.5714285714285715,0.18020198891152753
LINC01375,-0.5714285714285715,0.18020198891152753
ENAM,-0.5714285714285715,0.18020198891152753
MFN2,0.5714285714285715,0.18020198891152753
STAU1,0.5714285714285715,0.18020198891152753
APBB1,-0.5714285714285715,0.18020198891152753
FLVCR1-AS1,-0.5714285714285715,0.18020198891152753
GALNT5,0.5714285714285715,0.18020198891152753
LSM4,-0.5714285714285715,0.18020198891152753
POLR2F,-0.5714285714285715,0.18020198891152753
PXN,0.5714285714285715,0.18020198891152753
C17orf80,-0.5714285714285715,0.18020198891152753
OXNAD1,-0.5714285714285715,0.18020198891152753
ATP2C2,0.5714285714285715,0.18020198891152753
C17orf67,-0.5714285714285715,0.18020198891152753
MFNG,-0.5714285714285715,0.18020198891152753
DMGDH,-0.5714285714285715,0.18020198891152753
CHRDL2,-0.5714285714285715,0.18020198891152753
LINC01249,-0.5714285714285715,0.18020198891152753
MFSD2A,0.5714285714285715,0.18020198891152753
SLC44A1,0.5714285714285715,0.18020198891152753
RFX3-AS1,-0.5714285714285715,0.18020198891152753
ARHGAP42,0.5714285714285715,0.18020198891152753
CHSY3,-0.5714285714285715,0.18020198891152753
NACA2,-0.5714285714285715,0.18020198891152753
G2E3,0.5714285714285715,0.18020198891152753
KLHDC1,-0.5714285714285715,0.18020198891152753
MIOX,-0.5714285714285715,0.18020198891152753
UBTD2,0.5714285714285715,0.18020198891152753
ABHD1,-0.5714285714285715,0.18020198891152753
HMGB3,0.5714285714285715,0.18020198891152753
FZD6,0.5714285714285715,0.18020198891152753
RSPH1,-0.5714285714285715,0.18020198891152753
TEAD2,0.5714285714285715,0.18020198891152753
ABCG2,-0.5714285714285715,0.18020198891152753
ST6GALNAC3,-0.5714285714285715,0.18020198891152753
IGFL3,-0.5714285714285715,0.18020198891152753
FAM195A,-0.5714285714285715,0.18020198891152753
LINC00938,-0.5714285714285715,0.18020198891152753
SERPINI1,-0.5714285714285715,0.18020198891152753
NAGK,0.5714285714285715,0.18020198891152753
LONRF2,-0.5714285714285715,0.18020198891152753
GAB2,-0.5714285714285715,0.18020198891152753
DCTN3,0.5714285714285715,0.18020198891152753
C15orf40,-0.5714285714285715,0.18020198891152753
ASXL3,-0.5714285714285715,0.18020198891152753
ATP13A3,0.5714285714285715,0.18020198891152753
LIMK1,0.5714285714285715,0.18020198891152753
YAE1D1,-0.5714285714285715,0.18020198891152753
ZNF148,0.5714285714285715,0.18020198891152753
MAST1,-0.5714285714285715,0.18020198891152753
CNTNAP5,-0.5714285714285715,0.18020198891152753
SPOCK1,0.5714285714285715,0.18020198891152753
LIMK2,0.5714285714285715,0.18020198891152753
ABI3,-0.5714285714285715,0.18020198891152753
PRPSAP2,-0.5714285714285715,0.18020198891152753
FAM200B,-0.5714285714285715,0.18020198891152753
SLC41A2,0.5714285714285715,0.18020198891152753
NAGPA,-0.5714285714285715,0.18020198891152753
MARCH3,-0.5714285714285715,0.18020198891152753
PPP1CA,0.5714285714285715,0.18020198891152753
MARCH6,0.5714285714285715,0.18020198891152753
S100A8,0.5714285714285715,0.18020198891152753
FKBP8,-0.5714285714285715,0.18020198891152753
CDR1,-0.5714285714285715,0.18020198891152753
LOC283194,-0.5714285714285715,0.18020198891152753
CTTNBP2,-0.5714285714285715,0.18020198891152753
PINLYP,-0.5714285714285715,0.18020198891152753
TRANK1,0.5714285714285715,0.18020198891152753
FAM101B,-0.5714285714285715,0.18020198891152753
NME5,-0.5714285714285715,0.18020198891152753
MRPL32,0.5714285714285715,0.18020198891152753
DYNC1LI1,0.5714285714285715,0.18020198891152753
GSC,-0.5714285714285715,0.18020198891152753
B3GNT3,0.5714285714285715,0.18020198891152753
ALS2CL,0.5714285714285715,0.18020198891152753
EDEM1,0.5714285714285715,0.18020198891152753
WDPCP,-0.5714285714285715,0.18020198891152753
DYNC1I1,-0.5714285714285715,0.18020198891152753
SLC25A21-AS1,-0.5714285714285715,0.18020198891152753
PDGFRL,-0.5714285714285715,0.18020198891152753
KDF1,0.5714285714285715,0.18020198891152753
FAM114A1,0.5714285714285715,0.18020198891152753
DNAJC28,-0.5714285714285715,0.18020198891152753
KBTBD3,-0.5714285714285715,0.18020198891152753
GSTA1,-0.5714285714285715,0.18020198891152753
SLAMF8,-0.5714285714285715,0.18020198891152753
TTLL7,-0.5714285714285715,0.18020198891152753
CALCB,-0.5714285714285715,0.18020198891152753
GOLGA5,0.5714285714285715,0.18020198891152753
LOC100507487,-0.5714285714285715,0.18020198891152753
SYCP3,-0.5714285714285715,0.18020198891152753
FEN1,0.5714285714285715,0.18020198891152753
EDIL3,0.5714285714285715,0.18020198891152753
RNF115,-0.5714285714285715,0.18020198891152753
PLCD4,-0.5714285714285715,0.18020198891152753
NTF4,0.5714285714285715,0.18020198891152753
CAMK1,-0.5714285714285715,0.18020198891152753
FBXO17,-0.5714285714285715,0.18020198891152753
RASSF2,-0.5714285714285715,0.18020198891152753
LAMA3,0.5714285714285715,0.18020198891152753
TMEM220-AS1,-0.5714285714285715,0.18020198891152753
SNF8,-0.5714285714285715,0.18020198891152753
LINC00648,-0.5714285714285715,0.18020198891152753
SLC22A18AS,0.5714285714285715,0.18020198891152753
CALM1,0.5714285714285715,0.18020198891152753
TNF,0.5714285714285715,0.18020198891152753
SLC22A31,0.5714285714285715,0.18020198891152753
PAQR6,-0.5714285714285715,0.18020198891152753
SPDEF,0.5714285714285715,0.18020198891152753
MMP16,-0.5714285714285715,0.18020198891152753
CAB39,0.5714285714285715,0.18020198891152753
NKAP,-0.5714285714285715,0.18020198891152753
PARK2,-0.5714285714285715,0.18020198891152753
NIPSNAP3B,-0.5714285714285715,0.18020198891152753
LOC284023,-0.5714285714285715,0.18020198891152753
ADORA2A-AS1,-0.5714285714285715,0.18020198891152753
TUBB2B,-0.5714285714285715,0.18020198891152753
WDR54,-0.5714285714285715,0.18020198891152753
AMZ2P1,-0.5714285714285715,0.18020198891152753
FGF14-AS2,-0.5714285714285715,0.18020198891152753
TMEM176B,-0.5714285714285715,0.18020198891152753
PRKCD,0.5714285714285715,0.18020198891152753
CD200R1,-0.5714285714285715,0.18020198891152753
TAS2R3,-0.5714285714285715,0.18020198891152753
PLEKHJ1,-0.5714285714285715,0.18020198891152753
TUBB4B,0.5714285714285715,0.18020198891152753
SKINTL,-0.5714285714285715,0.18020198891152753
SKIL,0.5714285714285715,0.18020198891152753
CD27,-0.5714285714285715,0.18020198891152753
MANSC4,-0.5714285714285715,0.18020198891152753
CRB1,-0.5714285714285715,0.18020198891152753
GNAQ,0.5714285714285715,0.18020198891152753
C9orf66,0.5714285714285715,0.18020198891152753
PTGER4,-0.5714285714285715,0.18020198891152753
LOC101926895,-0.5714285714285715,0.18020198891152753
CRISP3,-0.5714285714285715,0.18020198891152753
PTGES,0.5714285714285715,0.18020198891152753
ZNF586,0.5714285714285715,0.18020198891152753
PLEKHF2,0.5714285714285715,0.18020198891152753
AMMECR1,0.5714285714285715,0.18020198891152753
CRIP3,-0.5714285714285715,0.18020198891152753
CA2,-0.5714285714285715,0.18020198891152753
SLC17A2,-0.5714285714285715,0.18020198891152753
TNFSF14,-0.5714285714285715,0.18020198891152753
CA11,-0.5714285714285715,0.18020198891152753
LOC729966,0.5714285714285715,0.18020198891152753
GNB2L1,-0.5714285714285715,0.18020198891152753
CRHR1-IT1,-0.5714285714285715,0.18020198891152753
RNASE6,-0.5714285714285715,0.18020198891152753
ZDHHC15,-0.5714285714285715,0.18020198891152753
AMPD1,-0.5714285714285715,0.18020198891152753
VAMP2,-0.5714285714285715,0.18020198891152753
CXXC5,0.5714285714285715,0.18020198891152753
ART4,-0.5714285714285715,0.18020198891152753
HTR6,-0.5714285714285715,0.18020198891152753
CTSC,0.5714285714285715,0.18020198891152753
TMEM263,0.5714285714285715,0.18020198891152753
LOC100506730,-0.5714285714285715,0.18020198891152753
SPATC1L,-0.5714285714285715,0.18020198891152753
NPTN,0.5714285714285715,0.18020198891152753
CASP6,0.5714285714285715,0.18020198891152753
AKAP3,-0.5714285714285715,0.18020198891152753
ZNF672,-0.5714285714285715,0.18020198891152753
INF2,0.5714285714285715,0.18020198891152753
GPR116,-0.5714285714285715,0.18020198891152753
PDE3A,-0.5714285714285715,0.18020198891152753
EBI3,-0.5714285714285715,0.18020198891152753
TINCR,0.5714285714285715,0.18020198891152753
LAMC1,-0.5714285714285715,0.18020198891152753
NRG3,-0.5714285714285715,0.18020198891152753
BBS10,-0.5714285714285715,0.18020198891152753
ALDH18A1,0.5714285714285715,0.18020198891152753
TMEM161A,-0.5714285714285715,0.18020198891152753
PANK1,-0.5714285714285715,0.18020198891152753
ICAM1,0.5714285714285715,0.18020198891152753
PRSS35,-0.5714285714285715,0.18020198891152753
BBS4,-0.5714285714285715,0.18020198891152753
EBP,0.5714285714285715,0.18020198891152753
TMEM220,-0.5714285714285715,0.18020198891152753
NRD1,0.5714285714285715,0.18020198891152753
NPTX1,0.5714285714285715,0.18020198891152753
AKAP6,-0.5714285714285715,0.18020198891152753
LOC100506125,-0.5714285714285715,0.18020198891152753
AKR1E2,0.5714285714285715,0.18020198891152753
FAM107A,-0.5714285714285715,0.18020198891152753
TTC25,-0.5714285714285715,0.18020198891152753
PALM,-0.5714285714285715,0.18020198891152753
TTC26,-0.5714285714285715,0.18020198891152753
SNAP25,-0.5714285714285715,0.18020198891152753
MPC1,-0.5714285714285715,0.18020198891152753
DNASE2B,-0.5714285714285715,0.18020198891152753
SYT4,-0.5714285714285715,0.18020198891152753
LBX2,-0.5714285714285715,0.18020198891152753
HYDIN,-0.5714285714285715,0.18020198891152753
PTCHD1-AS,-0.5714285714285715,0.18020198891152753
CATIP-AS1,-0.5714285714285715,0.18020198891152753
LOC100505716,-0.5714285714285715,0.18020198891152753
CAST,0.5714285714285715,0.18020198891152753
PDE4A,0.5714285714285715,0.18020198891152753
BBC3,-0.5714285714285715,0.18020198891152753
KCNJ4,-0.5714285714285715,0.18020198891152753
GPHN,-0.5714285714285715,0.18020198891152753
VSTM2L,0.5714285714285715,0.18020198891152753
TMEM39A,0.5714285714285715,0.18020198891152753
CTNNA1,0.5714285714285715,0.18020198891152753
TNFRSF10D,-0.5714285714285715,0.18020198891152753
RPS14,-0.5714285714285715,0.18020198891152753
CTNNB1,0.5714285714285715,0.18020198891152753
LARP1,0.5714285714285715,0.18020198891152753
CAPN8,0.5714285714285715,0.18020198891152753
KCNN3,-0.5714285714285715,0.18020198891152753
MRC1,0.5714285714285715,0.18020198891152753
EVI5,-0.5714285714285715,0.18020198891152753
LOC100289092,-0.5714285714285715,0.18020198891152753
VILL,0.5714285714285715,0.18020198891152753
FBXO25,-0.5714285714285715,0.18020198891152753
SLC22A12,-0.5714285714285715,0.18020198891152753
CAPN1,0.5714285714285715,0.18020198891152753
SPTSSA,0.5714285714285715,0.18020198891152753
PRICKLE3,0.5714285714285715,0.18020198891152753
AGTPBP1,-0.5714285714285715,0.18020198891152753
EXOC1,0.5714285714285715,0.18020198891152753
SLC12A8,-0.5714285714285715,0.18020198891152753
EPHA3,-0.5714285714285715,0.18020198891152753
RASA4CP,-0.5714285714285715,0.18020198891152753
LOC100289495,-0.5714285714285715,0.18020198891152753
KCNH6,-0.5714285714285715,0.18020198891152753
CCDC178,-0.5714285714285715,0.18020198891152753
RNF175,-0.5714285714285715,0.18020198891152753
RRM2,0.5714285714285715,0.18020198891152753
KCNH1,-0.5714285714285715,0.18020198891152753
RASA2,0.5714285714285715,0.18020198891152753
PAIP2B,-0.5714285714285715,0.18020198891152753
CCDC158,-0.5714285714285715,0.18020198891152753
CCDC160,-0.5714285714285715,0.18020198891152753
NPC2,0.5714285714285715,0.18020198891152753
TNFRSF4,-0.5714285714285715,0.18020198891152753
GRAMD4,0.5714285714285715,0.18020198891152753
CTH,-0.5714285714285715,0.18020198891152753
LOC103611081,-0.5714285714285715,0.18020198891152753
PRH1-PRR4,0.5714285714285715,0.18020198891152753
MALT1,-0.5714285714285715,0.18020198891152753
PJA1,0.5714285714285715,0.18020198891152753
VKORC1L1,0.5714285714285715,0.18020198891152753
NPAS1,-0.5714285714285715,0.18020198891152753
AIDA,-0.5714285714285715,0.18020198891152753
KCNMA1-AS1,-0.5714285714285715,0.18020198891152753
ADM5,-0.5714285714285715,0.18020198891152753
B3GALT5,-0.5714285714285715,0.18020198891152753
LDLRAD3,-0.5714285714285715,0.18020198891152753
SMOC2,-0.5714285714285715,0.18020198891152753
NEK5,-0.5714285714285715,0.18020198891152753
ZMAT3,-0.5714285714285715,0.18020198891152753
RBP1,0.5714285714285715,0.18020198891152753
DNAJC13,0.5714285714285715,0.18020198891152753
PRKCZ,0.5714285714285715,0.18020198891152753
NFKB1,0.5714285714285715,0.18020198891152753
LMO7,0.5714285714285715,0.18020198891152753
MED10,0.5714285714285715,0.18020198891152753
THSD7A,-0.5714285714285715,0.18020198891152753
RCBTB1,-0.5714285714285715,0.18020198891152753
GLRB,-0.5714285714285715,0.18020198891152753
STXBP5,0.5714285714285715,0.18020198891152753
GLRX,-0.5714285714285715,0.18020198891152753
PCTP,-0.5714285714285715,0.18020198891152753
STXBP3,-0.5714285714285715,0.18020198891152753
RAB38,0.5714285714285715,0.18020198891152753
CDC123,0.5714285714285715,0.18020198891152753
ERBB2,0.5714285714285715,0.18020198891152753
NFKBIL1,-0.5714285714285715,0.18020198891152753
RAB29,-0.5714285714285715,0.18020198891152753
IL22RA1,-0.5714285714285715,0.18020198891152753
PLN,-0.5714285714285715,0.18020198891152753
SPEF2,-0.5714285714285715,0.18020198891152753
CDK17,0.5714285714285715,0.18020198891152753
EXOC8,-0.5714285714285715,0.18020198891152753
ADAMDEC1,-0.5714285714285715,0.18020198891152753
RCC1,0.5714285714285715,0.18020198891152753
LINC00612,-0.5714285714285715,0.18020198891152753
TMSB10,0.5714285714285715,0.18020198891152753
PCYT1A,0.5714285714285715,0.18020198891152753
NEK6,0.5714285714285715,0.18020198891152753
ANKMY1,-0.5714285714285715,0.18020198891152753
SIT1,-0.5714285714285715,0.18020198891152753
GLIDR,-0.5714285714285715,0.18020198891152753
MSH4,-0.5714285714285715,0.18020198891152753
IL23R,-0.5714285714285715,0.18020198891152753
SIRT4,-0.5714285714285715,0.18020198891152753
ADAR,0.5714285714285715,0.18020198891152753
ADARB1,-0.5714285714285715,0.18020198891152753
TRAPPC5,-0.5714285714285715,0.18020198891152753
SOCS2,0.5714285714285715,0.18020198891152753
CDC5L,-0.5714285714285715,0.18020198891152753
FIG4,-0.5714285714285715,0.18020198891152753
OLR1,0.5714285714285715,0.18020198891152753
ONECUT2,-0.5714285714285715,0.18020198891152753
STXBP6,-0.5714285714285715,0.18020198891152753
CYP26A1,-0.5714285714285715,0.18020198891152753
CDC42SE1,0.5714285714285715,0.18020198891152753
KIAA1045,-0.5714285714285715,0.18020198891152753
TUFM,-0.5714285714285715,0.18020198891152753
CDC42EP5,0.5714285714285715,0.18020198891152753
TBC1D23,0.5714285714285715,0.18020198891152753
SEC14L6,-0.5714285714285715,0.18020198891152753
LYST,-0.5714285714285715,0.18020198891152753
KIAA1161,0.5714285714285715,0.18020198891152753
C5,-0.5714285714285715,0.18020198891152753
ADAMTS18,-0.5714285714285715,0.18020198891152753
CDC42EP2,0.5714285714285715,0.18020198891152753
SLC29A2,-0.5714285714285715,0.18020198891152753
LENEP,-0.5714285714285715,0.18020198891152753
ENTPD4,-0.5714285714285715,0.18020198891152753
SLC29A4,-0.5714285714285715,0.18020198891152753
MKLN1,-0.5714285714285715,0.18020198891152753
DLGAP1,-0.5714285714285715,0.18020198891152753
GZMM,-0.5714285714285715,0.18020198891152753
RYR3,-0.5714285714285715,0.18020198891152753
ETS1,0.5714285714285715,0.18020198891152753
DOCK11,-0.5714285714285715,0.18020198891152753
SNORA10,-0.5714285714285715,0.18020198891152753
CRADD,-0.5714285714285715,0.18020198891152753
WNT10A,0.5714285714285715,0.18020198891152753
ZNF529,-0.5714285714285715,0.18020198891152753
OGDH,0.5714285714285715,0.18020198891152753
ENTHD1,-0.5714285714285715,0.18020198891152753
JAM2,-0.5714285714285715,0.18020198891152753
FGF7,-0.5714285714285715,0.18020198891152753
ADH1A,-0.5714285714285715,0.18020198891152753
MAP3K13,0.5714285714285715,0.18020198891152753
CDNF,-0.5714285714285715,0.18020198891152753
MLKL,0.5714285714285715,0.18020198891152753
GLYAT,-0.5714285714285715,0.18020198891152753
CDKL4,-0.5714285714285715,0.18020198891152753
CDKN3,0.5714285714285715,0.18020198891152753
EXOSC5,-0.5714285714285715,0.18020198891152753
SCFD1,0.5714285714285715,0.18020198891152753
PLEKHO1,-0.5714285714285715,0.18020198891152753
TMEM26-AS1,-0.5714285714285715,0.18020198891152753
TAS2R5,-0.5714285714285715,0.18020198891152753
ETV6,0.5714285714285715,0.18020198891152753
LINC00861,-0.5714285714285715,0.18020198891152753
CD3E,-0.5714285714285715,0.18020198891152753
UTP14A,-0.5714285714285715,0.18020198891152753
SKIDA1,-0.5714285714285715,0.18020198891152753
PARP14,0.5714285714285715,0.18020198891152753
ENPP4,-0.5714285714285715,0.18020198891152753
PPP3CA,0.5714285714285715,0.18020198891152753
DNAJC18,-0.5714285714285715,0.18020198891152753
ERAP2,0.5714285714285715,0.18020198891152753
MAOB,-0.5714285714285715,0.18020198891152753
TM9SF2,0.5714285714285715,0.18020198891152753
HSPBAP1,-0.5714285714285715,0.18020198891152753
PSORS1C1,-0.5714285714285715,0.18020198891152753
B3GNT6,0.5585812268712466,0.19245253188052222
IL9,-0.5585812268712466,0.19245253188052222
PNMA6A,-0.555936987495826,0.19502242519495722
LYPD2,0.555936987495826,0.19502242519495722
POTEH,-0.5405624776173354,0.2102892534955028
COPZ2,-0.5357142857142858,0.21521745567801284
FKBP7,-0.5357142857142858,0.21521745567801284
EWSR1,0.5357142857142858,0.21521745567801284
SEMA6A,-0.5357142857142858,0.21521745567801284
SBSN,0.5357142857142858,0.21521745567801284
MIR8078,-0.5357142857142858,0.21521745567801284
MSLN,0.5357142857142858,0.21521745567801284
CNN1,-0.5357142857142858,0.21521745567801284
LYPD5,0.5357142857142858,0.21521745567801284
TWIST1,0.5357142857142858,0.21521745567801284
LRRN4,-0.5357142857142858,0.21521745567801284
THOP1,-0.5357142857142858,0.21521745567801284
FAM161A,-0.5357142857142858,0.21521745567801284
DSG2,0.5357142857142858,0.21521745567801284
LOC101929294,-0.5357142857142858,0.21521745567801284
MELK,0.5357142857142858,0.21521745567801284
LOC645949,-0.5357142857142858,0.21521745567801284
ENTPD2,0.5357142857142858,0.21521745567801284
RPS6KA6,-0.5357142857142858,0.21521745567801284
FAM124B,-0.5357142857142858,0.21521745567801284
ELMO1,-0.5357142857142858,0.21521745567801284
MAP3K3,-0.5357142857142858,0.21521745567801284
TTC9C,0.5357142857142858,0.21521745567801284
FAM69A,-0.5357142857142858,0.21521745567801284
RIPK1,0.5357142857142858,0.21521745567801284
LRRC37BP1,-0.5357142857142858,0.21521745567801284
MOXD1,-0.5357142857142858,0.21521745567801284
TJP1,0.5357142857142858,0.21521745567801284
LOC389765,-0.5357142857142858,0.21521745567801284
TSTD3,-0.5357142857142858,0.21521745567801284
TRIM31,0.5357142857142858,0.21521745567801284
DAAM1,0.5357142857142858,0.21521745567801284
EHD1,0.5357142857142858,0.21521745567801284
ERCC3,0.5357142857142858,0.21521745567801284
CYP4A11,-0.5357142857142858,0.21521745567801284
TPTE2P6,-0.5357142857142858,0.21521745567801284
CST1,-0.5357142857142858,0.21521745567801284
DNASE1L3,-0.5357142857142858,0.21521745567801284
TPTE2,-0.5357142857142858,0.21521745567801284
DIS3,0.5357142857142858,0.21521745567801284
METTL4,-0.5357142857142858,0.21521745567801284
CMYA5,0.5357142857142858,0.21521745567801284
ERCC5,-0.5357142857142858,0.21521745567801284
MPP5,0.5357142857142858,0.21521745567801284
TINAGL1,0.5357142857142858,0.21521745567801284
