,OLIG2,SOX10,MBP,MOG,PLP1,PDGFRA,SOX2,EGFR,NES,CDX2,SPI1,KLF4,IRF8,OLIG1,GFAP,MKI67
MGH100-P6-G02,0.0,0.0,1.211965764118231,0.6716902179915852,0.0,1.752550010379827,1.2429184756959908,1.6729442232281235,1.3767473524700014,0.0,0.0,0.0,0.0,1.1537079287583085,2.395611038483846,0.0
MGH100-P6-G04,1.1730205661243494,0.0,0.0,0.6550505862017706,1.4962534473799434,1.312205159240298,1.108440357117853,1.5714935415242022,1.2108765860148174,0.0,0.0,0.0,0.0,1.7993770098261674,0.0,0.0
MGH100-P6-G07,1.1593209060300826,0.0,0.0,0.3751629818368542,0.0,1.3287485565493113,1.4952564889381748,0.4556812617969006,1.6597060255314067,0.0,0.0,0.0,0.0,1.7528432227614859,1.7648273575975442,1.2241745901507723
MGH100-P6-G11,0.0,0.0,0.0,1.1120357212039462,0.0,0.0,1.4018329663340403,1.1997626250981104,1.0960777123521093,0.0,0.0,0.0,0.0,0.0,1.827791843390877,0.0
MGH100-P6-G12,0.0,0.0,0.6784667759672207,0.8156426101493637,0.0,1.628937208692675,1.3977206098579988,1.5768647359455692,1.3999133199137566,0.0,0.0,0.6175583235351142,0.0,1.2688604901026481,2.177882810113154,0.0
MGH100-P6-H01,1.4908089779763036,0.0,0.0,0.5597173288331467,0.0,1.9568451720422373,1.2418615689438233,1.835048321918042,1.6663995790840385,0.0,0.0,0.8279638122380686,0.0,1.927668887279008,0.6340253579575905,0.45260607016431137
MGH100-P6-H04,1.4772468667302878,0.0,0.0,0.9298233919511739,0.0,1.451212029088076,1.542427819732575,1.6017516334259092,1.3781921176549952,0.0,0.0,0.0,0.0,1.9378193913896644,0.0,0.0
MGH100-P6-H05,1.4896993989420755,0.0,0.0,0.955798133913667,1.5757586481487453,1.8872366356009238,0.47076651666370695,1.737996487047129,1.7108657436832428,0.0,0.0,0.0,0.0,2.0259436252405227,1.596846686559233,0.0
MGH100-P6-H06,0.0,0.0,0.0,0.5918644074076258,0.0,0.0,1.6732137317064464,1.8476568554439492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P6-H09,1.3932356583177856,0.0,0.0,0.7173194847391846,0.0,1.718337484700403,1.0471782865400934,1.5381895929000557,1.4634010131144883,0.0,0.0,0.0,0.0,1.7514005142770257,1.6207596368303305,0.49620153350848367
MGH100-P6-H11,1.3456716533354736,0.0,0.0,0.0,0.0,1.9241901120426517,1.6904456642182324,1.7523206387860504,1.0180003183588269,0.0,0.0,0.0,0.0,1.865749329503144,1.4481769343705995,1.5140776863859167
MGH100-P6-H12,0.0,0.0,0.0,0.5631349188893537,1.539757336364978,0.0,0.0,1.2948107336697894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P8-A02,0.0,0.0,0.0,0.0,1.5677769607140388,1.3189294744786184,1.6097982960149333,1.5021796697524654,1.579596573331119,0.0,0.0,0.0,0.0,1.929180289910752,0.0,0.0
MGH100-P8-A04,0.0,0.0,0.0,0.8529382642289381,0.0,0.0,0.6498897623916948,1.5316359391859238,0.9050145086292778,0.0,0.0,0.0,0.0,0.0,2.1728528787268804,0.0
MGH100-P8-A06,0.0,0.0,0.0,0.552305765750496,1.2564661987272043,0.11245696899260207,1.2470341763667916,1.5681448344771947,1.302572479610824,0.0,0.0,0.0,0.0,0.6974530495579165,2.1437229623512426,0.0
MGH100-P8-A08,0.8451220787799183,0.0,0.0,0.0,0.0,1.5771976051996084,1.3185826209860778,1.5231225639338677,1.4175441736365706,0.0,0.0,0.6810730596566988,0.0,1.7331078498322792,0.0,1.2493287270427145
MGH100-P8-A12,0.0,0.0,0.24945761395227029,0.8837998189779486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1542132088119725,0.0,0.0,0.0,0.0
MGH100-P8-B02,1.6182775513226864,0.0,0.0,0.0,1.7619967517260327,1.541750922134084,1.589165616241748,1.5567784153322854,1.0047349371180807,0.0,0.0,0.0,0.0,2.1527112986434593,0.0,0.9141571019628604
MGH100-P8-B03,0.7474928709370887,0.0,0.0,0.0,0.0,0.2894644158739934,0.26313493360481727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0069552662037664
MGH100-P8-B06,1.7588943895914975,0.0,1.5527473411820236,0.8638999787571274,0.0,1.553738645307458,0.0,1.697020117482955,1.6819727728807234,0.0,0.0,0.0,0.0,1.9081495066431453,0.0,0.0
MGH100-P8-B08,1.1494310657460545,0.0,0.0,0.7512689903745499,0.0,1.9547302442008634,1.6769249847673446,1.6003288750036142,1.0697204170451433,0.0,0.0,1.4587459576559534,0.0,1.7237155284923829,1.5280977813053551,1.423477938544477
MGH100-P8-B09,0.7395113792272505,0.0,0.0,0.49224598860228747,1.5629627475294878,1.8960953030156646,1.2149614911109088,0.0,0.8031940386969398,0.0,0.0,0.0,0.0,2.0107554916940598,0.0,0.0
MGH100-P8-B10,0.955798133913667,0.0,0.0,0.38376546903450154,0.0,1.921918029697862,1.1894890854952367,1.76893127189561,1.3616564427777575,0.0,0.0,0.0,0.0,1.9200316654558847,1.6898489624174169,0.0
MGH100-P8-B11,1.1660034240546393,0.0,0.0,0.6071074851120741,0.0,2.0688632430787575,1.4406824007180783,1.7441418299121483,1.10750597544432,0.0,0.0,0.0,0.0,1.9786096371213577,1.7017423707225239,0.0
MGH100-P8-B12,0.48997059077085087,0.0,0.0,0.615401505935393,0.0,1.8422471849515358,0.0,1.6862074457372203,1.701306751578553,0.0,0.0,0.0,0.0,2.114162200746382,1.5241415743820468,0.0
MGH100-P8-C02,0.6053412559236487,0.0,0.0,0.0,1.7514281796395723,1.3479689899277232,0.8575043715830287,1.7182614870211468,0.8999302739138297,0.0,0.0,0.0,0.0,1.8378881703050527,2.411010150399347,0.0
MGH100-P8-C03,0.0,1.6213245620269134,0.0,0.26403425367492483,2.010091246791082,0.8145757363528346,0.7705341440250862,1.902999352733287,1.3540360364637272,0.0,0.0,0.0,0.0,1.9738472962012616,0.0,0.0
MGH100-P8-C04,1.573424736841881,0.0,0.0,0.3153378090519982,0.0,1.4642351448992235,1.3220889751076657,1.898347641953473,0.9288391141008506,0.0,0.0,0.0,0.0,1.8845099986169862,0.6486899406763666,1.2991215645448275
MGH100-P8-C07,1.7969637312238638,0.0,0.0,1.030180891476246,1.9281801030133898,1.2040857842476473,1.3492139720538088,1.8631810028408045,1.0701140781843932,0.0,0.0,0.0,0.0,1.9526691061836263,2.0155929678297424,0.0
MGH100-P8-C09,0.0,0.0,0.0,0.5483028292159885,0.0,0.0,0.0,1.956836112389681,1.4139986591690408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P8-C10,0.0,0.0,0.0,0.5713284386289392,0.0,1.8641502782708121,0.8729511022938458,1.6149947993705047,1.273035180189263,0.0,0.0,0.0,0.0,0.9999285388891463,2.4569226306349914,0.0
MGH100-P8-C12,0.0,0.0,0.0,0.5345271447879549,0.0,0.8904237841410287,1.1750100287656036,1.6074089801155143,1.6647106262894755,0.0,0.0,0.0,0.0,1.8254249753228724,1.9600251502272776,0.0
MGH100-P8-D01,1.6003664312864163,0.0,1.2193996651058712,0.42335108641517244,0.0,1.5463776589466571,1.1357048160061962,1.8237286989698782,1.4040338501143121,0.0,0.0,0.0,0.0,2.0306473289118268,1.5609418251199467,0.0
MGH100-P8-D02,0.0,0.0,0.0,0.0,0.0,1.6011162462047765,1.4935463538671492,1.5496309551158163,0.7823023469105929,0.0,0.0,1.0218063230104693,0.0,0.0,2.3886839677948712,0.0
MGH100-P8-D03,1.1187694023426822,0.0,0.0,0.44639578542795944,1.5590381475379145,0.0,1.245320081465077,1.5901499086684037,1.183852672161072,0.0,0.28083460365926033,0.0,0.0,1.1977530537849286,2.2339402784719815,0.0
MGH100-P8-D05,0.0,0.0,1.1726401620130622,0.6218403121667647,1.803366148399287,0.0,1.441011299830768,1.7033941290529853,0.48997059077085087,0.0,0.0,0.0,0.0,1.7190851048480982,2.319573169500337,0.0
MGH100-P8-D08,0.0,0.0,0.0,0.5138687488782584,0.0,0.0,0.0,1.5183891368548408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P8-D09,0.0,0.0,0.4426306638154233,0.7169790255536463,0.0,0.0,0.0,1.951501358173556,1.085487313336819,0.0,0.0,0.0,0.0,0.0,0.2851674006320364,0.0
MGH100-P8-D11,0.8558284956167027,0.0,0.0,0.46056074819836335,0.0,1.882944340987708,1.3744947569490196,1.772769512704037,1.3026949487261394,0.0,0.0,0.0,0.0,1.3806902563478123,1.6296793050137601,0.0
MGH100-P8-E03,1.3639208935033726,0.0,0.20417153928552162,0.0,1.3305272610002592,1.9976291984365375,1.1872288272601002,1.8972484528714026,1.54956070870599,0.0,0.0,0.0,0.0,2.020800494273485,1.1695799463201562,0.0
MGH100-P8-E05,1.359870914055679,0.0,0.0,0.504013571500364,1.3819764178520435,1.5890077333648478,1.3757172700483942,1.2324873287224865,1.483305075958193,0.0,0.0,0.0,0.0,1.8897982027104157,1.9616238010023295,0.0
MGH100-P8-E06,1.369740035844089,0.0,0.0,0.5854321996464025,0.0,1.8276735809154794,1.0800607500086306,1.6174613901446304,1.4539336079156988,0.0,0.0,0.0,0.0,1.9431769288586118,0.0,0.865540609241925
MGH100-P8-E08,1.169483824766067,0.0,0.09436289498822101,0.47666890569074477,0.0,1.736829955790393,1.7300659164811119,1.9618936613104947,1.4791364448199718,0.0,0.0,0.0,0.0,1.8239193399381732,1.8542728622642173,0.2987944154611561
MGH100-P8-E09,0.0,1.1142196456643687,0.0,0.3766071097459168,0.0,0.38447565803912465,0.9583495292477137,1.8751318507036905,1.426858020957436,0.0,0.0,0.0,0.0,2.0065764936759614,1.7852651363146983,0.0
MGH100-P8-F03,0.0,0.0,0.0,0.40395736443978314,0.25313969505389483,1.7651977202275493,1.1893989957243918,1.3376915049372877,0.6158337201718255,0.0,0.0,0.0,0.0,0.0,1.4702251169824545,1.060804687098826
MGH100-P8-F04,0.0,0.0,0.0,0.49224598860228747,0.0,0.0,0.0,0.9500828819896964,1.7361248086811172,0.0,0.0,0.0,0.0,1.137307134716319,2.055016723851108,0.0
MGH100-P8-F05,0.5089672994008647,0.0,0.0,0.6365042768974721,0.0,1.6821665232663399,1.6392472826700022,1.5670611780377732,1.2674092030562114,0.0,0.0,0.0,0.0,1.7384494215568094,1.9439571957557058,0.0
MGH100-P8-F07,0.0,0.0,0.0,0.4059996672440725,0.32421446586404196,0.0,0.0,1.4464669674014612,0.9999285388891463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P8-F08,1.4252706336212366,0.0,0.0,0.7776366510083609,0.0,1.6276117304377555,1.469573868849266,1.4406092542894293,1.6765541092510294,0.0,0.0,1.4129010493861778,0.0,1.791594089895918,2.0746518134848357,0.0
MGH100-P8-F09,0.5432490949083614,0.0,0.9703124994694303,0.5914080382845732,0.0,0.0,0.0,1.2549513734153663,1.3444630340185224,0.0,0.0,0.0,0.0,0.0,1.4856078843771867,0.0
MGH100-P8-F10,1.4846586650645626,0.0,0.0,0.7948572036790735,0.0,1.7945865566997155,1.0801879729298633,1.481726790175046,1.6022549320772173,0.0,0.0,0.0,0.0,2.017762237327267,1.4842595141617967,0.0
MGH100-P8-F11,0.0,0.0,0.0,0.0,0.0,0.9024811447790198,1.4261623244277537,0.7059338621022099,0.7087228457845882,0.0,0.0,0.0,0.0,0.0,1.1026743884750754,0.0
MGH100-P8-G01,1.6765938768947428,0.0,0.0,0.0,0.0,1.4446013947231362,1.47345603871984,1.2627295919724846,0.7059338621022099,0.0,0.0,0.0,0.0,2.125984529438733,0.0,0.5927757403749923
MGH100-P8-G02,0.0,0.0,0.0,0.0,0.0,1.5849844768575887,1.4035275935724802,1.6815976849710514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P8-G03,0.0,0.0,0.0,0.8804432233734697,0.0,1.31256002526456,1.4269352045778483,1.5114807591941344,1.3280226750264528,0.0,0.0,0.0,0.0,1.3182353349229943,1.470387663301605,0.0
MGH100-P8-G04,0.0,0.0,0.0,0.8177676304219984,1.8376167483372052,0.0,1.6491987666320573,1.9686638298594592,1.6243977505319849,0.0,0.0,0.0,0.0,1.6681856492910985,0.0,0.0
MGH100-P8-G05,1.7187712189522386,0.0,0.0,0.3751629818368542,0.0,1.8798513531259886,1.4194975548402096,1.971311663218327,1.5755284140441375,0.0,0.0,0.510060994136384,0.0,1.9975133381389536,1.849870185405123,1.3241944199079851
MGH100-P8-G06,1.6266791376070517,0.0,0.0,0.6252359196296327,0.0,1.638505238967687,1.2817347492969529,1.797416702590322,1.0477397263194712,0.0,0.0,0.0,0.0,1.8455639284446304,0.0,0.0
MGH100-P8-G07,0.0,0.0,0.49054047613648677,0.7568679381988861,0.8159088727733786,0.0,0.9808629743999552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P8-G08,0.0,0.0,0.23065380048413514,0.6942278070480778,0.816440852567169,1.74936123668222,1.4951977174498132,1.9994204642856348,0.6393785204195491,0.0,0.0,0.0,0.0,1.8940396440773701,0.0,0.0
MGH100-P8-G12,0.0,0.0,0.0,0.0,0.0,1.6537729588420922,1.0246708104274231,1.5521690643530242,1.217353133691725,0.0,0.0,0.0,0.0,0.0,2.510382376478329,0.0
MGH100-P8-H02,1.4419226846689133,0.0,0.0,0.0,0.0,1.8750788745625162,0.8007114865893987,1.8609928856538458,1.4592561463539664,0.0,0.0,0.0,0.0,1.7492121131455503,0.2979531468777652,1.4997110760370307
MGH100-P8-H05,0.0,0.0,0.0,0.6762199536611381,0.0,0.0,0.8921704509810219,1.5060330224564682,0.0,0.0,0.0,1.3813800446382785,0.0,0.0,0.23160993661644855,0.0
MGH100-P8-H08,0.0,0.0,0.0,0.0,0.0,1.7726121059205013,1.2650439339660426,1.49005981256563,0.0,0.0,0.0,0.0,0.0,0.0,1.7833444415844482,0.0
MGH100-P8-H12,1.1631710788234848,0.0,0.0,0.8264125226354574,0.0,1.5107375557582363,0.9781260791338728,0.0,0.0,0.0,0.0,0.0,0.0,1.932010532479368,0.0,0.0
MGH100-P9-A01,0.2903195705378717,0.0,0.0,0.382342031542039,0.0,1.8931096407120507,0.7937321755459292,1.733239081020666,1.5202513408294314,0.0,0.0,0.0,0.0,1.5782140247729688,1.7544209981883427,1.5718980970374183
MGH100-P9-A02,0.0,0.0,0.0,0.35373991101711777,0.0,0.9190495446803912,0.8175026364524584,1.6798036218940988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P9-A03,0.0,0.0,0.0,0.5340088726983379,0.0,1.664458236329377,1.5026931966488601,1.180531657943782,0.6754683533822772,0.0,0.0,0.0,0.0,0.0,0.7553204383897066,0.0
MGH100-P9-A04,1.08069637285964,0.0,0.0,0.8497822224823248,0.0,1.4691823013054341,1.6010788146342443,0.5626482733260721,1.1383708560583563,0.0,0.0,0.0,0.0,1.450474256273493,1.70513703871207,1.5725566407778537
MGH100-P9-A06,0.0,0.0,0.0,0.5422315859843704,0.0,0.0,1.4584734327056217,0.0,0.0,0.0,0.0,0.3794828465844475,0.0,0.0,0.0,0.0
MGH100-P9-A07,0.4438889848804668,0.0,0.0,1.0267662033261236,0.0,1.1408039102432637,0.0,1.5646152178035597,0.9296267498503612,0.0,0.0,0.0,0.0,0.0,0.0,1.0531651004088467
MGH100-P9-A08,0.0,0.0,0.0,0.0,0.0,0.0,1.5501688128640776,1.774328477206118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P9-A09,0.0,0.0,0.0,0.0,0.0,1.8860213435986821,1.1359189277364137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P9-A11,0.0,0.0,0.0,0.5240488565105216,0.0,0.0,1.4292782420542203,0.38447565803912465,1.3846209761969572,0.0,0.0,0.0,0.0,0.7596385703654007,2.2411727668026558,0.0
MGH100-P9-B01,0.0,0.0,0.0,0.9325652419458094,0.0,0.0,0.6446661908711607,1.800579589104476,1.2928524058203343,0.0,0.0,0.0,0.0,0.0,0.5718057917983927,0.0
MGH100-P9-B03,1.644925760361977,0.0,0.35974182135207694,0.4259665060608178,1.2111282854044942,1.884701896736255,1.3960314003931156,1.4592561463539664,1.3590735423259404,0.0,0.0,0.0,0.0,2.020371719786995,0.0,0.0
MGH100-P9-B04,1.1936046957056081,0.0,0.0,0.24760691915668992,0.908782189812012,1.1796957578845129,1.4042445015796303,1.2622362850484263,1.1112273653748188,0.0,0.0,0.0,0.0,1.9159403186867325,2.286399440870916,0.0
MGH100-P9-B05,1.3075505068251678,0.0,0.0,0.5483028292159885,0.0,1.2877353422855111,1.232721446311903,0.582180909183325,1.091194651543946,0.0,0.0,0.0,0.0,1.9361196969499195,1.5017222889864248,1.3127963527214113
MGH100-P9-B06,0.24574973552512547,0.0,0.0,0.5770234130744015,0.2161028520710116,0.0,1.1441581152215752,0.22197073274224183,1.2302932621885907,0.0,0.0,0.0,0.0,0.0,1.627345676941258,0.0
MGH100-P9-B07,0.0,0.0,0.0,0.0,0.0,0.9337339975407385,1.5328958966494428,1.5587456189445308,1.1348469185967114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P9-B08,0.0,0.0,0.0,0.9204642592448714,0.0,0.0,0.9907745141038653,1.0755766803164049,0.0,0.0,0.0,1.2507262237971295,0.0,0.0,0.0,0.0
MGH100-P9-B11,0.0,0.0,0.0,0.5427406242170117,0.0,0.0,1.3627910449554794,0.0,0.5793751098473614,0.0,0.0,0.0,0.0,0.0,1.5735092542062745,0.0
MGH100-P9-C01,1.539390828276769,0.0,0.0,0.9408589880386814,1.8990612259639486,1.5615877659198738,1.4422499856101714,1.704371958217307,1.4325078766661192,0.0,0.0,0.0,0.0,2.048552223841069,1.8580024256550647,0.0
MGH100-P9-C02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5004887996379135,1.6019381714960192,0.0,0.0,1.5577753983705525,0.0,0.0,0.0,0.0
MGH100-P9-C03,1.490569493913136,0.0,0.0,0.7596385703654007,1.9113073899375403,0.5779655760172073,0.2996343171432109,1.343249046032236,1.4102806488541808,0.0,0.0,0.0,0.0,2.0681370149235487,0.0,0.0
MGH100-P9-C04,1.3508651438369492,0.0,0.0,0.7142452122850862,0.0,1.2248962919341972,1.3314675580504622,1.753547008141539,0.7928862953971471,0.0,0.0,1.7127592036336436,0.0,1.6793854283794991,1.6997214404452474,0.0
MGH100-P9-C05,0.0,0.0,0.0,0.0,0.0,0.8522122636149365,0.0,1.409703902728223,0.2363650745048739,0.0,0.0,0.0,0.0,0.461772857216448,2.5393051329014953,0.0
MGH100-P9-C06,0.0,0.0,0.0,0.7693380303447999,0.0,0.0,1.4375920269623195,0.9683759174424236,0.0,0.0,0.0,0.0,0.0,0.0,1.7190742891751025,0.0
MGH100-P9-C07,0.6992341592349959,0.0,0.0,0.9194543084675192,1.7349274058613506,1.758769993829271,1.6988765532568846,1.7931222206341075,1.0474591236796094,0.0,0.0,0.24945761395227029,0.0,1.892301741960271,1.6622866806627954,1.329027235049032
MGH100-P9-C08,0.0,0.0,0.0,0.382342031542039,0.0,1.2919635475857398,0.9182386691711891,1.5666262901353392,1.6631494710208665,0.0,0.0,0.0,0.0,0.7474928709370887,2.1913862025367767,0.0
MGH100-P9-C11,0.0,0.0,0.0,0.6336108226420709,1.383757551855012,1.4947859208744128,1.0857375397263003,1.5809094728146618,1.3465092881981542,0.0,0.0,0.0,0.0,1.1219162255675494,1.6247852303697965,1.3443576835854492
MGH100-P9-D01,0.0,0.0,0.0,0.4575169215488626,0.0,0.0,1.321288138698242,1.5618100884552957,1.4923896777111794,0.0,0.0,0.0,0.0,1.3353059297552277,2.2620248660275744,0.8608340852571101
MGH100-P9-D05,0.8962861518102246,0.0,0.0,0.0,0.0,1.9127873657112557,1.124145143049336,1.0512276143486108,1.3166089184545051,0.0,0.0,0.0,0.0,1.231862108716182,2.2123036439320205,1.1923579942315072
MGH100-P9-D06,0.0,0.0,0.0,0.7948572036790735,0.0,0.0,0.429863381062701,1.141435548012859,0.8175026364524584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P9-D07,0.0,0.0,0.0,0.23351708435423807,0.0,0.5012385497519102,0.0,1.702786494512537,1.5485044802569052,0.0,0.0,0.0,0.0,1.022108981777161,1.868970765817947,0.0
MGH100-P9-D09,1.1578273015347729,0.0,1.4275903318298042,0.33919214974204004,0.0,1.9117315134149906,0.6498897623916948,1.5733401884422116,0.0,0.0,0.3991586846535184,0.0,0.0,0.0,1.2531376837790147,1.6597777316284308
MGH100-P9-D10,1.321058903752733,0.0,0.0,0.772024277872809,1.129322588252381,1.5393663741815493,1.2141323407144553,1.538852252894536,1.4937829466498225,0.0,0.0,0.0,0.0,1.925753688975076,1.997354784076435,0.7581016806790587
MGH100-P9-E01,0.0,0.0,0.0,0.9567114439099211,0.0,1.3857979702557495,1.431410566502166,1.7831560402232578,0.21413256168828884,0.0,0.0,0.0,0.0,1.3932356583177856,0.0,0.0
MGH100-P9-E04,0.42269502468151665,0.0,0.9089903784687858,0.3376361779676977,1.5745000156102769,0.0,0.9461587582734402,1.4098688176806267,1.4057980707423146,0.0,0.0,0.0,0.0,1.409703902728223,2.2910290315273842,0.0
MGH100-P9-E05,1.2090243252727764,0.0,0.0,0.0,0.0,0.978640873140341,1.572853431822872,0.0,0.21708529603057916,0.0,0.0,0.0,0.0,1.8658507071293495,0.8806679360866077,0.0
MGH100-P9-E06,0.5360784515372766,0.0,0.0,0.26313493360481727,0.0,1.5944693702922248,1.3710321491516035,1.8535644019589526,1.574857328117217,0.0,0.0,0.0,0.0,1.3537816870590735,1.4318273408665567,0.04310195283666314
MGH100-P9-F01,0.0,0.0,0.0,0.8394038497105809,0.0,1.7026460188321992,1.1120357212039462,1.487222311842715,0.0,0.0,0.0,0.0,0.0,1.0823432610853647,0.0,0.858220346196202
MGH100-P9-F04,0.0,0.0,0.0,0.4147524993756757,0.0,0.0,1.3453568765335961,0.0,1.4213180131145682,0.0,0.0,0.0,0.0,1.0456294749831425,0.0,1.5591955108241966
MGH100-P9-F06,1.599915342609447,0.0,0.0,0.8926058379935701,0.0,1.843835875441683,1.114334179098991,1.6651166308231635,0.5670092827857753,0.0,0.0,0.0,0.0,1.7195820112320228,1.6679097137182637,0.0
MGH100-P9-F07,1.3359585968094985,0.0,1.790712194922738,0.7048831514475348,1.6549492264394454,1.5774054036723784,1.5297588631379457,1.6668440270821967,1.6836204316632115,0.0,0.0,0.0,0.0,2.029242564586583,1.8144981852278008,0.0
MGH100-P9-F08,0.9337339975407385,0.0,0.0,1.1420659234179182,1.8218373257765565,1.343724726920528,1.2625182775069081,1.9825103647188442,1.4323190201844667,0.0,0.0,0.0,0.0,1.9203642816895712,1.6111803800583449,0.6256585168093987
MGH100-P9-F09,0.0,0.0,0.0,0.9331500914073896,0.0,1.6665941385935839,1.3420296462656103,1.3344879126617069,0.5073219135534419,0.0,0.0,0.3751629818368542,0.0,0.0,1.8486500095489895,0.0
MGH100-P9-G01,0.0,0.0,0.0,0.5251074977182427,0.0,0.0,1.3940687447841336,1.1187694023426822,1.7105616249154163,0.0,0.0,0.0,0.0,1.487859070688153,2.0714719444929384,0.0
MGH100-P9-G02,0.0,0.0,1.2715365191720829,0.679213070973577,0.0,1.664219595053962,1.4963997163196276,0.10287889927482657,1.2081786049288337,0.0,0.0,0.0,0.0,0.6048985897759955,1.5466386389448572,0.0
MGH100-P9-G03,0.0,0.0,0.9741541085183814,0.9131295616975265,0.0,2.0397168829760126,1.0243704147774517,1.756418574287716,0.7237354099962457,0.0,0.0,0.0,0.0,0.0,1.966766923058303,1.6274953714764433
MGH100-P9-G04,0.0,0.0,0.0,0.5751331172845937,0.0,0.0,1.7671670483809283,1.5880184756854479,0.0,0.0,0.0,1.42569747976374,0.0,0.0,0.0,0.0
MGH100-P9-G05,0.8704201498162056,0.0,0.0,1.0698516894424164,0.0,1.6437091886868498,1.550845226848391,1.853856769006188,1.4761696719761843,0.0,0.0,0.0,0.0,1.057960288964521,0.4956384984360183,1.4870096918770361
MGH100-P9-G06,0.0,0.0,0.0,0.0,0.28083460365926033,0.42335108641517244,1.0094754164386286,1.6544500944107376,1.1434274275648206,0.0,0.0,0.0,0.0,1.4324701165061866,2.250753082820165,0.831047837269301
MGH100-P9-G07,0.0,0.0,1.2301359199322837,0.0,0.694946678831404,0.0,1.3698839117677533,1.365874631093339,1.341763838989538,0.0,0.0,0.0,0.0,0.0,2.1571738947392056,0.0
MGH100-P9-G08,0.0,0.0,0.0,0.9234774425344796,1.7735629116871277,1.315207256881394,0.0,2.1115017414961814,1.1648345518254632,0.0,0.0,0.0,0.0,1.583957380621837,1.9155185800857542,0.7522075473734378
MGH100-P9-G10,0.0,0.0,0.0,0.5187188785535378,0.17207570270850156,1.9641470592723813,0.0,1.4417406686702354,1.0662889512745464,0.0,0.0,0.0,0.0,0.9083654585172786,1.2512394117999326,1.4791678158849044
MGH100-P9-H01,1.2301359199322837,0.0,0.0,0.6807017168979217,0.0,1.0603998275815938,0.6008944700985379,1.442540566574467,0.6141022992759648,0.0,0.0,0.0,0.0,1.6386633314403432,2.4598007171213805,0.0
MGH100-P9-H02,0.0,0.0,0.0,0.6913399216747793,0.0,0.0,0.895639332540091,0.35824805351662287,0.929036183345089,0.0,0.0,0.0,0.0,0.0,0.8793176319656508,0.0
MGH100-P9-H03,1.6188142358546713,0.0,1.2227259196803086,1.0351666559281991,1.6057285146766662,1.7452384554670137,1.1490206850553575,0.5973045173535733,1.2088553711462173,0.0,0.0,0.0,0.0,1.967116771596872,2.1212394476819196,0.0
MGH100-P9-H05,0.0,0.0,0.0,0.0,0.0,0.983747734433849,0.9366394719951276,1.7717815686086231,1.6518477788168535,0.0,0.0,0.0,0.0,1.7094200150334102,2.0811256967410006,0.9674921368084419
MGH100-P9-H06,1.2316273105501077,1.1063341820613393,0.0,0.9722385293508545,1.8040441814611066,0.4220380760425338,1.343988636980293,1.7185219336050161,1.2447964061057444,0.0,0.0,0.0,0.0,2.0146144286946024,2.145893489348993,0.0
MGH100-P9-H07,0.0,0.0,0.0,0.8636650206683458,0.0,0.0,1.2815369387739997,1.4926570884034822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH100-P9-H08,0.0,0.0,0.0,0.0,0.0,0.0,0.3376361779676977,0.0,1.0000898313899984,0.0,0.0,0.0,0.0,0.7156143776570083,2.067845563483273,0.0
MGH100-P9-H09,1.2556737014016648,0.0,0.0,0.7973768448432652,0.0,1.7808411992389854,0.9800099826381404,1.7743202611523776,1.2534286330960938,0.0,0.0,0.0,0.0,1.8594670204504247,1.694770416837557,0.0
MGH100-P9-H11,0.0,0.0,0.0,0.4683848118893263,0.0,1.659935401026493,1.4715548742986662,1.618900676676352,1.5287124533064849,0.0,0.0,0.0,0.0,1.4648672302454677,0.0,1.6425789480080868
MGH101-P2-A01,0.0,0.0,0.0,0.4581272428489888,0.0,1.3085116291095016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH101-P2-A04,0.0,0.0,0.0,0.3887155358978609,0.0,0.9379874058580505,0.0,0.0,1.2995552443508303,0.0,0.0,0.0,0.0,0.0,1.9161584572380639,1.2776854829940867
MGH101-P2-A08,0.5467925912467967,0.0,0.0,0.682555170947597,2.06165152460113,0.0,0.0,1.766056359147759,0.0,0.0,0.0,0.0,0.0,0.0,2.102789883959609,0.0
MGH101-P2-B01,1.686410006167427,0.0,0.0,0.6967384748380919,0.0,1.149943287764922,0.0,0.09190607701378738,0.0,0.0,0.0,0.0,0.0,1.8221453231544646,2.056342943909952,0.0
