gene,r,p,abs_r,novel
FERMT1,-0.05488582764987283,0.20540269496532096,0.05488582764987283,True
DMRTC1B,-0.05484464304937965,0.20574346928727308,0.05484464304937965,True
PIGF,0.05482287320106906,0.2059237652497227,0.05482287320106906,True
LCE4A,0.054789132609481574,0.20620342796652083,0.054789132609481574,True
OR5B3,0.05478835697340765,0.2062098601467561,0.05478835697340765,True
TOP3A,0.05478608770792379,0.2062286795033107,0.05478608770792379,True
TMEM41A,0.054781084152790316,0.20627017912589124,0.054781084152790316,True
SPDYC,-0.05473537980232704,0.20664953220041066,0.05473537980232704,True
C21orf59,0.05473087306604144,0.2066869661378905,0.05473087306604144,True
FMO2,0.0547201826563476,0.20677578265208713,0.0547201826563476,True
ZBTB6,-0.05471434146855696,0.20682432323288413,0.05471434146855696,True
LOC729020,-0.05469867655492772,0.20695454021596787,0.05469867655492772,True
DCAF16,-0.05467728887015681,0.20713242440418705,0.05467728887015681,True
ZNF385A,0.05466169499485996,0.20726219044228622,0.05466169499485996,True
MSLNL,0.054653299625413064,0.20733207772763282,0.054653299625413064,True
C20orf144,0.05464752762459263,0.2073801366604565,0.05464752762459263,True
ENY2,0.054643525490971616,0.20741346402561497,0.054643525490971616,True
C14orf153,0.054620378119079965,0.20760629745372308,0.054620378119079965,True
LOC100128554,-0.054617364072513365,0.2076314160606448,0.054617364072513365,True
IQCE,0.054615506822480585,0.20764689519530505,0.054615506822480585,True
FRMPD4,-0.05460297278008053,0.20775138121562325,0.05460297278008053,True
HYAL3,-0.054601366684322944,0.2077647726652352,0.054601366684322944,True
GYPB,0.054565676753128005,0.20806251247405055,0.054565676753128005,True
HMBOX1,-0.05456083651522834,0.20810291543702092,0.05456083651522834,True
C9orf131,0.054558974242426964,0.20811846191518377,0.054558974242426964,True
NUDT10,0.054536992428429416,0.20830203220950733,0.054536992428429416,True
RPRD1B,0.054534812764655535,0.20832024097472937,0.054534812764655535,True
ZSCAN5A,-0.054520386124723624,0.20844078917055542,0.054520386124723624,True
FIG4,-0.0545089746282331,0.20853617870598948,0.0545089746282331,True
METAP1,-0.05450357120310005,0.20858135733767963,0.05450357120310005,True
PHB2,0.054480694470592055,0.2087727105860848,0.054480694470592055,True
ZNF75D,0.054468935508699474,0.20887111818876394,0.054468935508699474,True
DBX1,-0.05445451197159263,0.20899187066983166,0.05445451197159263,True
FAM35B,-0.05442230483369423,0.2092616877923563,0.05442230483369423,True
TFB1M,-0.05442191036190953,0.2092649940610519,0.05442191036190953,True
TSNARE1,0.05439573072444448,0.20948450327193519,0.05439573072444448,True
NAGK,0.05439314225942454,0.20950621588375534,0.05439314225942454,True
MYO5A,0.05437457336269806,0.20966202350555196,0.05437457336269806,True
CNOT6L,0.054372329861630014,0.20968085390417765,0.054372329861630014,True
TMEM178,-0.05436315914119875,0.20975783929573796,0.05436315914119875,True
SLC7A5P1,0.0543581578125477,0.20979983251748857,0.0543581578125477,True
OR5H14,-0.054339236223808464,0.20995876091222684,0.054339236223808464,True
UBIAD1,-0.054334050381049756,0.21000233361097087,0.054334050381049756,True
DEFB127,-0.054326598469963724,0.21006495778910086,0.054326598469963724,True
ZC3HC1,0.054325878924706576,0.21007100539849655,0.054325878924706576,True
MYCBP2,0.054315278383047325,0.21016011503216403,0.054315278383047325,True
OR8D1,-0.05430901012185469,0.21021281974449674,0.05430901012185469,True
IL12RB2,-0.05430342329297012,0.21025980288572324,0.05430342329297012,True
CHD8,0.05428684104778934,0.2103992979899212,0.05428684104778934,True
QPCT,0.054275195645410765,0.21049730271547248,0.054275195645410765,True
ZSCAN10,0.05427413685986079,0.2105062148168207,0.05427413685986079,True
TFCP2,0.05427385374472496,0.2105085979241699,0.05427385374472496,True
SLC16A4,-0.05424234632459548,0.21077393167557337,0.05424234632459548,True
GTF2I,-0.054232788391053874,0.21085446966693516,0.054232788391053874,True
TXNDC17,-0.05423154233425082,0.21086497094752527,0.05423154233425082,True
AGAP11,0.05422432310466636,0.21092581922177206,0.05422432310466636,True
OR8I2,-0.05417613289131823,0.2113323215277816,0.05417613289131823,True
TUBGCP5,0.054166437935983004,0.21141417026961046,0.054166437935983004,True
TSPO2,-0.054123214910967644,0.21177935462841804,0.054123214910967644,True
API5,-0.054118111552009775,0.2118225020726762,0.054118111552009775,True
MBD3L5,0.05411716347624619,0.21183051848055087,0.05411716347624619,True
TRA2B,0.054084988437142316,0.21210270256376124,0.054084988437142316,True
C14orf73,-0.054020800423716084,0.21264645232330534,0.054020800423716084,True
PIK3C2B,0.05400381292923437,0.21279052469982548,0.05400381292923437,True
WFDC9,0.053996283017693845,0.21285440899347294,0.053996283017693845,True
C15orf62,0.05399559580022579,0.21286024008190332,0.05399559580022579,True
SNORA12,0.05397282441414435,0.21305352194167268,0.05397282441414435,True
IFT20,0.05395479021726175,0.21320668451339497,0.05395479021726175,True
PAIP2,-0.0539533928489491,0.21321855552570393,0.0539533928489491,True
ARHGEF12,-0.053942244104642954,0.2133132840884062,0.053942244104642954,True
FLOT1,0.053942210500724626,0.21331356965969403,0.053942210500724626,True
DDN,-0.05393325705202357,0.21338966725314482,0.05393325705202357,True
CDK9,-0.05393143055794404,0.21340519348083367,0.05393143055794404,True
EPHA1,-0.053929612010336234,0.2134206529667199,0.053929612010336234,True
SNORD116-28,0.05392747202545872,0.21343884602527882,0.05392747202545872,True
KRT1,-0.053925806113973275,0.21345300952653223,0.053925806113973275,True
DOT1L,0.053911060190575046,0.2135784081657634,0.053911060190575046,True
APOBEC2,0.053891782762722065,0.21374242244010483,0.053891782762722065,True
DBR1,-0.05388341178343539,0.21381367177556987,0.05388341178343539,True
LMAN1L,-0.05388300787411517,0.21381711006950802,0.05388300787411517,True
C20orf196,0.05387421623287175,0.2138919591161592,0.05387421623287175,True
C20orf185,0.053863653475822906,0.21398191176516573,0.053863653475822906,True
RPF1,0.053861323401814924,0.21400175838452748,0.053861323401814924,True
ACYP1,-0.05382629822855762,0.21430024806384135,0.05382629822855762,True
C6orf129,-0.053818638392325716,0.21436556619212233,0.053818638392325716,True
NAV2,0.053791816143935293,0.21459440180309042,0.053791816143935293,True
TGIF2LX,-0.053790293253719826,0.21460739969829354,0.053790293253719826,True
TSEN54,-0.05377503890445926,0.21473762707067284,0.05377503890445926,True
SLC5A9,0.05377380086653178,0.21474819877266857,0.05377380086653178,True
GPR31,0.05376747366220307,0.21480223310337684,0.05376747366220307,True
